work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
composition anisotropy drives large bulk photovoltaic fields along the non polar vertical direction in 2d hybrid perovskite ferroelectrics|hu,,Composition Anisotropy Drives Large Bulk Photovoltaic Fields Along the Non-polar Vertical Direction in 2D Hybrid Perovskite Ferroelectrics,arXiv (Cornell University),repository,2026-07-24,preprint,en,composition,,experimental,0.0,,0,green,0
10.1007/s12596-026-03232-w,10.1007/s12596-026-03232-w,Plasmonic enhancement of perovskite solar cells using embedded Au nanowires: an FDTD study,Journal of Optics,journal,2026-07-25,article,en,composition,,experimental,0.0,Islamic Azad University Mahshahr,0,closed,0
10.1016/j.cej.2026.179939,10.1016/j.cej.2026.179939,A DFT prescreened multifunctional heterocyclic additive enabling high performance perovskite solar cells,Chemical Engineering Journal,journal,2026-07-25,article,en,composition,,theory,0.0333,University Of,0,closed,0
10.1002/adom.71505,10.1002/adom.71505,Grain Boundary Electrostatic Regulation Suppresses Halide Segregation and Boosts Photovoltage in Wide‐Bandgap Perovskite Solar Cells,Advanced Optical Materials,journal,2026-07-25,article,en,defects,,experimental,0.2045,Ningbo University,0,closed,0
10.1016/j.hybadv.2026.100721,10.1016/j.hybadv.2026.100721,Interface-engineered HTL-free mixed-cation perovskite solar cells with ZnO/BaSnO3 bilayer electron transport architecture: A SCAPS-1D investigation toward near-ideal photovoltaic performance,Hybrid Advances,journal,2026-07-25,article,en,interfaces,,theory,0.36,Federal University Of Technology Owerri,0,gold,1
10.1016/j.egyai.2026.100856,10.1016/j.egyai.2026.100856,Cross-laboratory generalization failure in perovskite solar cell machine learning: A diagnostic protocol and evaluation threshold,Energy and AI,journal,2026-07-25,article,en,architecture,,theory,0.0645,Macquarie University,0,gold,0
10.1016/j.tramat.2026.100398,10.1016/j.tramat.2026.100398,Hybrid perovskite toughened by covalent organic framework fibers for mechanically reliable solar cells,Transactions of Materials Research,journal,2026-07-25,article,en,defects,,experimental,0.0682,Northwestern Polytechnical University,0,hybrid,0
10.1002/smll.74887,10.1002/smll.74887,Minimizing Interfacial Defects at 3D/2D Perovskite Heterojunction for Efficient and Stable Solar Cells,Small,journal,2026-07-25,article,en,composition,,experimental,0.1,Zhejiang Sci-tech University,0,closed,0
10.5281/zenodo.21557261,10.5281/zenodo.21557261,Eleven Core Constitutive Equations of Six-Dimensional Global Spin-Torsion Unified Framework,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-25,article,en,stability,,experimental,0.0152,,0,green,0
10.1016/j.jmgm.2026.109528,10.1016/j.jmgm.2026.109528,Halide-driven band engineering in double perovskites Cs2LiIrX6 (X = Cl/ Br) for photovoltaic and thermoelectric applications; DFT study,Journal of Molecular Graphics and Modelling,journal,2026-07-25,article,en,composition,,theory,0.05,Prince Sultan University,0,closed,0
10.1016/j.biomaterials.2026.124490,10.1016/j.biomaterials.2026.124490,Bioelectronic hydrogel driven by perovskite solar cells promotes healing of drug-resistant bacteria-infected wounds,Biomaterials,journal,2026-07-25,article,en,composition,,experimental,0.0,Southwest University,0,closed,0
10.1016/j.solener.2026.114948,10.1016/j.solener.2026.114948,L-cysteine modified PEDOT:PSS enables efficient and stable Sn-Pb mixed perovskite solar cells,Solar Energy,journal,2026-07-25,article,en,composition,,experimental,0.0,Jiangsu University,0,closed,0
10.1002/smtd.70855,10.1002/smtd.70855,Controlled Grain Growth Deposition for Enhanced Bulk and Interfacial Defect Passivation in Vacuum‐Deposited FAPbI 3 Perovskite Solar Cells,Small Methods,journal,2026-07-25,article,en,defects,,experimental,0.2955,Chungnam National University,0,green,0
10.1038/s41467-026-75990-x,10.1038/s41467-026-75990-x,Three-dimensional distribution of amino groups improves perovskite crystallization and defect passivation in high-performance photovoltaics,Nature Communications,journal,2026-07-25,article,en,defects,,experimental,0.2273,Qingdao,0,gold,1
10.1002/smll.74816,10.1002/smll.74816,Inkjet‐Printed SiO x N y Barrier Film for Encapsulation of Perovskite Solar Cells,Small,journal,2026-07-25,article,en,stability,,experimental,0.1515,Suzhou University Of Science And Technology,0,closed,1
10.1080/10426507.2026.2705933,10.1080/10426507.2026.2705933,"Near Shockley–Queisser limit performance in A 2 GaSbCl 6 (A = Rb, Cs) double perovskites: a multiscale computational study for solar cell application","Phosphorus, sulfur, and silicon and the related elements",journal,2026-07-25,article,en,interfaces,composition,theory,0.12,Government Of Khyber Pakhtunkhwa,0,closed,0
10.1002/smtd.70891,10.1002/smtd.70891,Progress on Synergistic Enhancement of Perovskite Solar Cell Efficiency and Stability via Defect Engineering and Carrier Dynamics Optimization,Small Methods,journal,2026-07-25,article,en,defects,,theory,0.1591,Xi'an Polytechnic University,0,green,0
10.1007/s44498-026-00134-9,10.1007/s44498-026-00134-9,"The coming photovoltaic glass wave: techno-economic sensitivity, learning effects, and material flow insights",Journal of Industrial Ecology,journal,2026-07-25,article,en,scale_up,,scale_up,0.1667,Helmholtz Institute Erlangen-nürnberg,0,hybrid,1
10.1002/smll.74811,10.1002/smll.74811,Fully Unlocking Additive's Effects for High‐Performance Perovskite Photovoltaics by Incorporating During Crystallization,Small,journal,2026-07-25,article,en,defects,,experimental,0.1136,Southern University Of Science And Technology,0,closed,1
10.1021/acsenergylett.6c01307,10.1021/acsenergylett.6c01307,Sulfolane-Based Solvent Polishing of Perovskite Films for Optimized Solar Cells,ACS Energy Letters,journal,2026-07-25,article,en,defects,,experimental,0.0682,University Of Stuttgart,0,hybrid,0
10.1021/acsami.6c09672,10.1021/acsami.6c09672,In Situ Hole-Transport Layer Formation and Concurrent Passivation for FA0.9Cs0.1PbI3 Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-07-25,article,en,interfaces,,experimental,0.3,Hefei Institutes Of Physical Science,0,closed,1
10.1021/acsenergylett.6c01517,10.1021/acsenergylett.6c01517,Multidentate Fullerene Boosts the Thermal Stability of Perovskite Solar Cells,ACS Energy Letters,journal,2026-07-25,article,en,stability,,experimental,0.1061,Southern University Of Science And Technology,0,closed,1
10.1016/j.hybadv.2026.100722,10.1016/j.hybadv.2026.100722,Performance enhancement of hybrid organic–inorganic CH3NH3SnI3 and CH3NH3PbI3 perovskite solar cells: A comprehensive optimization study,Hybrid Advances,journal,2026-07-26,article,en,composition,interfaces,theory,0.0667,American University Of The Middle East,0,gold,1
10.1002/smtd.70894,10.1002/smtd.70894,Large Language Model Guided Discovery of Hole Transport Layer Dopants for Efficient and Stable Perovskite Photovoltaics,Small Methods,journal,2026-07-26,article,en,interfaces,,experimental,0.12,Peking University,0,bronze,0
10.26434/chemrxiv-2025-128tn/v2,10.26434/chemrxiv-2025-128tn/v2,A Composition-Dependent Stress–Diffusion Framework Identifies Humidity-Tolerant Processing Windows in Hybrid Perovskite Solar Cells,ChemRxiv,repository,2026-07-26,preprint,en,stability,,experimental,0.0758,,0,green,1
10.1016/j.cej.2026.180028,10.1016/j.cej.2026.180028,Solvent-anchored slow-crystallization mitigates stress inheritance in two-step processed perovskite solar cells,Chemical Engineering Journal,journal,2026-07-27,article,en,composition,,experimental,0.0,Suzhou University Of Science And Technology,0,closed,0
10.1002/solr.70437,10.1002/solr.70437,Interface Passivation and Morphology Regulation of Fullerene‐Based Perovskite Solar Cells for Enhancing Device Performance by phenethylammonium iodide,Solar RRL,journal,2026-07-27,article,en,defects,,theory,0.2045,Shanghai University,0,closed,1
10.3390/opt7040053,10.3390/opt7040053,Hybrid Plasmonic Materials and Architectures for Advanced Optoelectronic Systems,Optics,journal,2026-07-27,article,en,interfaces,architecture,review,0.04,Universidad De Sonora,0,gold,0
10.1002/adfm.77374,10.1002/adfm.77374,Hydrazinylbenzoic Acid Bifunctional Groups Synergistically Regulate the Crystallization of Wide‐Bandgap Perovskites for Efficient and Stable Solar Cells,Advanced Functional Materials,journal,2026-07-27,article,en,composition,,experimental,0.0667,Shaanxi Normal University,0,closed,0
10.25159/3005-2602/21936,10.25159/3005-2602/21936,Effects of Quantum Confinement on Thermodynamic Properties of Ideal Fermion Gases at the Nanoscale,Nano-Horizons Journal of Nanosciences and Nanotechnologies,journal,2026-07-27,article,en,composition,,experimental,0.0,Institute For Nuclear Science And Technology,0,diamond,0
10.1002/adma.74243,10.1002/adma.74243,Intermediate‐Site Anchoring Ligands Enable Robust Nonlayered Interfacial Passivation for Efficient and Stable Air‐Processed Perovskite Solar Cells,Advanced Materials,journal,2026-07-27,article,en,defects,,experimental,0.25,Nanjing University Of Aeronautics And Astronautics,0,closed,1
10.1007/s13233-026-00541-8,10.1007/s13233-026-00541-8,Halide-stable wide-bandgap perovskite solar cells via carbazole–phosphine oxide interface engineering,Macromolecular Research,journal,2026-07-27,article,en,interfaces,,experimental,0.08,Pukyong National University,0,closed,0
10.5281/zenodo.21623745,10.5281/zenodo.21623745,Eleven Core Constitutive Equations of Six-Dimensional Global Spin-Torsion Unified Framework,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-27,article,en,stability,,experimental,0.0152,,0,green,0
10.1016/j.mtener.2026.102367,10.1016/j.mtener.2026.102367,Self-adaptive interfacial nanostructures for efficient inverted perovskite photovoltaic devices,Materials Today Energy,journal,2026-07-27,article,en,composition,,experimental,0.0,National Yang Ming Chiao Tung University,0,closed,0
10.1002/aenm.71312,10.1002/aenm.71312,Redox‐Buffering PEAI‐CeO x Passivation Suppresses Thermo‐Mechanical Degradation in Perovskite Solar Cells Under Rapid Thermal Cycling,Advanced Energy Materials,journal,2026-07-27,article,en,defects,stability,experimental,0.1818,Korea Research,0,closed,1
10.1002/aenm.71358,10.1002/aenm.71358,Maximum Stability Point Tracking Stabilizes Wide‐Bandgap Mixed‐Halide Perovskite Solar Cells,Advanced Energy Materials,journal,2026-07-27,article,en,stability,,experimental,0.0909,Seoul National University,0,closed,1
10.54503/0002-3035-2026-61.2-262,10.54503/0002-3035-2026-61.2-262,Изготовление и исследование тандемных солнечных элементов перовскит/кремний с прослойкой черного кремния,Proceedings of NAS RA Physics,journal,2026-07-27,article,en,architecture,,experimental,0.0484,,0,closed,0
10.1038/s41586-026-10929-2,10.1038/s41586-026-10929-2,Phase-homogeneous mixed-halide perovskites for stable tandem photovoltaics,Nature,journal,2026-07-27,article,en,architecture,,experimental,0.0968,Northwestern University,0,closed,0
10.1002/adom.71508,10.1002/adom.71508,Ultrafast Photoinduced Charge Separation in Quasi‐2D Perovskites Enables Enhanced Photocurrent Generation,Advanced Optical Materials,journal,2026-07-27,article,en,interfaces,,experimental,0.04,Indian,0,closed,0
10.5445/ir/1000195689,10.5445/ir/1000195689,Polymorphic Effects and Optoelectronic Excellence in Mixed-Pb/Sn Halide Perovskites for Next-Generation Solar Harvesting,KITopen,repository,2026-07-27,article,en,composition,,theory,0.0,,0,green,0
10.1016/j.checir.2026.100110,10.1016/j.checir.2026.100110,Hydrometallurgy as a solvent-based route to solar cell circularity,Chem Circularity,journal,2026-07-27,article,en,composition,,review,0.0,New York University,0,hybrid,0
10.1002/smll.74696,10.1002/smll.74696,Synergistic Graphene Polishing Enabling van der Waals Anchors for Efficient and Robust Carbon‐Based Perovskite Solar Cells,Small,journal,2026-07-27,article,en,interfaces,,experimental,0.08,Arizona State University,0,closed,0
10.1002/aenm.71336,10.1002/aenm.71336,Lewis Base–Zwitterion Dual Additives Enable Efficient Blade‐Coated Tin‐lead Perovskite Solar Cells and Tandems,Advanced Energy Materials,journal,2026-07-27,article,en,scale_up,composition,experimental,0.0758,Jinan University,0,closed,1
10.1002/pssa.70458,10.1002/pssa.70458,Impact of the Top Electrode Material on the Stability of Inverted Lead Halide Perovskite Solar Cells: A Comparative Study,physica status solidi (a),journal,2026-07-27,article,en,stability,,experimental,0.0758,Harbin,0,bronze,0
10.1051/e3sconf/202672702010/pdf,10.1051/e3sconf/202672702010/pdf,"Environmental impacts of photovoltaic module recycling: Technologies, carbon footprint and sustainability aspects",Springer Link (Chiba Institute of Technology),repository,2026-07-27,article,en,scale_up,,review,0.1818,Technical University Of Sofia,0,green,0
10.1021/acsaem.6c01749,10.1021/acsaem.6c01749,All-Inorganic Metal-Halide Perovskite Epitaxy: CsSnI3/Ag(100) at the Atomic Scale,ACS Applied Energy Materials,journal,2026-07-27,article,en,composition,,theory,0.0,Technical University Of Munich,0,hybrid,1
10.4238/zrhteg16,10.4238/zrhteg16,PERFORMANCE ANALYSIS OF LEAD-FREE SOLAR CELL IN DIFFERENT THERMAL CONDITIONS USING SCAPS 1-D,Genetics and Molecular Research,journal,2026-07-27,article,en,composition,,theory,0.1,Seva Mandir,0,hybrid,0
10.1007/s11082-026-09050-5,10.1007/s11082-026-09050-5,Data-driven performance optimization of lead-free $$\mathrm {Cs_2AgBi_{0.75}Sb_{0.25}Br_6}$$ perovskite solar cells using SCAPS-1D and machine learning,Optical and Quantum Electronics,journal,2026-07-28,article,en,composition,,theory,0.1,Bangladesh University Of Engineering And Technology,1,closed,0
10.1016/j.mtphys.2026.102179,10.1016/j.mtphys.2026.102179,Fully 2D Dion-Jacobson perovskite photovoltaics for low Earth orbit space missions,Materials Today Physics,journal,2026-07-28,article,en,composition,,experimental,0.0,Alsalam University College,1,closed,0
10.26599/nre.2026.9120259,10.26599/nre.2026.9120259,Stable wide bandgap perovskite solar cells: From photo-induced phase segregation mechanisms to suppression strategies,Nano Research Energy,journal,2026-07-28,article,en,defects,,review,0.1364,,0,diamond,1
10.1002/solr.70427,10.1002/solr.70427,Recent Advances of Quasi‐Two‐Dimensional Perovskite Solar Cells,Solar RRL,journal,2026-07-28,article,en,composition,stability,review,0.0833,University Of South China,0,closed,0
10.1007/s11082-026-09054-1,10.1007/s11082-026-09054-1,Beyond single absorbers: novel inverted lead-free $$\hbox {FASnI}_3$$/$$\hbox {AgCdF}_3$$ dual-absorber perovskite solar cells featuring effective ETL/HTL material and computational performance optimization,Optical and Quantum Electronics,journal,2026-07-28,article,en,interfaces,,experimental,0.16,University Of Biskra,0,closed,0
10.1002/aelm.70483,10.1002/aelm.70483,Monolithic Dispersion Element‐Free Optical Spectrometer Fabricated by Combinatorial Inkjet‐Printing of Metal Halide Perovskites,Advanced Electronic Materials,journal,2026-07-28,article,en,scale_up,,experimental,0.0606,Helmholtz-zentrum Berlin Für Materialien Und Energie,0,gold,0
10.1007/s10895-026-04889-z,10.1007/s10895-026-04889-z,Investigating Charge-Carrier Dynamics in Heteroatom-Functionalized Triphenylamine Hole Transport Materials for Perovskite Solar Cells,Journal of Fluorescence,journal,2026-07-28,article,en,interfaces,,experimental,0.08,University Of Okara,0,closed,0
10.1016/j.cej.2026.180060,10.1016/j.cej.2026.180060,Conjugated polydentate ligand buffering for buried Interface passivation in inverted perovskite solar cells,Chemical Engineering Journal,journal,2026-07-28,article,en,interfaces,,experimental,0.2,Beihang University,0,closed,0
10.1002/smll.74903,10.1002/smll.74903,"Dual Dynamic Covalent Bond Adaptive Networks for High‐Performance, HTL‐Free Carbon‐Based Perovskite Solar Cells",Small,journal,2026-07-28,article,en,defects,interfaces,experimental,0.1136,Dalian University Of Technology,0,closed,1
10.1016/j.hazadv.2026.101436,10.1016/j.hazadv.2026.101436,A detailed first-principles study of structural and optoelectronic properties of K3Bi2I9 for PV applications,Journal of Hazardous Materials Advances,journal,2026-07-28,article,en,composition,architecture,theory,0.05,Manipur University,0,gold,0
10.26434/chemrxiv.15006632/v1,10.26434/chemrxiv.15006632/v1,Multilayer Assembly of Perovskite Heterostructures via Colloidal Suspensions,ChemRxiv,repository,2026-07-28,preprint,en,composition,architecture,experimental,0.0333,Institute For Small Business Economics,0,green,1
10.1007/s42247-026-01474-9,10.1007/s42247-026-01474-9,Ce-doped ZnO ETLs: enhancing optoelectronic properties for efficient HTL-free Cs0.10MA0.90Pb(I0.90Br0.10)3-based perovskite solar cells,Emergent Materials,journal,2026-07-28,article,en,interfaces,,experimental,0.08,National University Of Sciences And Technology,0,closed,0
10.1002/cssc.70917,10.1002/cssc.70917,Stabilizing Buried Interface by Introducing a Multifunctional Poly(hexamethylenebiguanide) Hydrochloride for Efficient Perovskite Solar Cells,ChemSusChem,journal,2026-07-28,article,en,interfaces,,experimental,0.2,Taiyuan University Of Technology,0,green,0
10.1002/adts.70482,10.1002/adts.70482,Improved Performance of Lead‐Free CsGeI 3 Perovskite Solar Cell With 2D Materials: GW Calculation and SCAPS‐1D Guided Design and Optimization,Advanced Theory and Simulations,journal,2026-07-28,article,en,composition,,theory,0.0167,,0,closed,0
10.5281/zenodo.21637060,10.5281/zenodo.21637060,SCIENTIFIC ANALYSIS AND FUTURE POSSIBILITIES OF SOLAR PANELS,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-28,article,en,architecture,,experimental,0.0484,,0,green,0
10.5281/zenodo.21637059,10.5281/zenodo.21637059,SCIENTIFIC ANALYSIS AND FUTURE POSSIBILITIES OF SOLAR PANELS,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-28,article,en,architecture,,experimental,0.0484,,0,green,0
10.1016/j.solener.2026.114953,10.1016/j.solener.2026.114953,Efficiency enhancement of perovskite solar cells using engineered radiative cooling through photonic multilayer film,Solar Energy,journal,2026-07-28,article,en,composition,,experimental,0.0,Indian,0,closed,0
10.48550/arxiv.2607.25951,10.48550/arxiv.2607.25951,An Investigation into the Effect of Mobile Ions on the Steady State Performance of Perovskite Solar Cells,arXiv (Cornell University),repository,2026-07-28,preprint,en,architecture,,experimental,0.0645,,0,green,1
10.1002/smtd.70860,10.1002/smtd.70860,All‐Vacuum Engineering of SnO 2 ‐Based Buried Interfaces for Scalable and Thermally Stable Perovskite Photovoltaics,Small Methods,journal,2026-07-28,article,en,scale_up,,scale_up,0.1061,Collaborative Innovation Center Of Chemistry For Energy Materials,0,green,0
10.1002/solr.70423,10.1002/solr.70423,Synergistic Molecular Engineering of Novel Self‐Assembled Monolayer for Perovskite Solar Cells,Solar RRL,journal,2026-07-28,article,en,interfaces,,experimental,0.1,North China Electric Power University,0,closed,0
10.1002/solr.70432,10.1002/solr.70432,Flexible Monolithic 2‐Terminal Kesterite Cu 2 ZnSnSe 4 /Perovskite Tandem Solar Cells,Solar RRL,journal,2026-07-28,article,en,architecture,defects,experimental,0.0968,Korea,0,closed,0
10.1002/solr.70433,10.1002/solr.70433,Quantifying Perovskite Solar Cell Degradation via Machine Learning From Spatially Resolved Multimodal Luminescence Time Series,Solar RRL,journal,2026-07-28,article,en,stability,,theory,0.0758,Politecnico Di Torino,0,hybrid,1
an investigation into the effect of mobile ions on the steady state performance of perovskite solar cells|cowley,,An Investigation into the Effect of Mobile Ions on the Steady State Performance of Perovskite Solar Cells,arXiv (Cornell University),repository,2026-07-28,preprint,en,composition,,experimental,0.0,University Of Bath,0,green,0
10.1007/s40843-026-4366-1,10.1007/s40843-026-4366-1,Annealing in a liquefied medium: a stress-free route for efficient and stable perovskite solar cells,Science China Materials,journal,2026-07-28,article,en,composition,,experimental,0.0,Nanjing University Of Posts And Telecommunications,0,closed,0
10.1021/acsaelm.6c00654,10.1021/acsaelm.6c00654,Illumination-Dependent Photocarrier Dynamics in Perovskite Solar Cells Decoded through Electro-Optic Dual-Probe Analysis,ACS Applied Electronic Materials,journal,2026-07-28,article,en,composition,,experimental,0.0,Indian,0,closed,0
10.1021/acsenergylett.6c00992,10.1021/acsenergylett.6c00992,In-Operando Thermal Cycling of All-Perovskite Tandem Solar Cells,ACS Energy Letters,journal,2026-07-28,article,en,architecture,,experimental,0.1935,University At Buffalo State University Of New York,0,closed,1
10.1021/acs.jpcc.6c03355,10.1021/acs.jpcc.6c03355,MgO and SrO Coalloyed NiO for Enhancing Hole Extraction in Perovskite Solar Cells: A First-Principles Study,The Journal of Physical Chemistry C,journal,2026-07-28,article,en,interfaces,,theory,0.12,Fudan University,0,closed,0
10.1021/acsami.6c10019,10.1021/acsami.6c10019,Solution-Processed Ge−Sn (1:1) Perovskite Solar Cells with a DMSO-Free Solvent System and GeCl2-Dioxane Additives,ACS Applied Materials & Interfaces,journal,2026-07-28,article,en,stability,,experimental,0.0455,Madan Mohan Malaviya University Of Technology,0,closed,0
10.1021/acsaelm.6c00796,10.1021/acsaelm.6c00796,Ordered Interfacial Dipole Layer Formed by Sodium Oleate to Modify Buried Interface Defects of Perovskite Solar Cells,ACS Applied Electronic Materials,journal,2026-07-28,article,en,interfaces,,experimental,0.28,Lanzhou Jiaotong University,0,closed,0
10.1021/acsanm.6c02122,10.1021/acsanm.6c02122,"Self-Powered, Vis-IR-THz Ultrabroadband Photodetector and Fourier Single-Pixel Imaging Based on MAPbI3 Heterojunction",ACS Applied Nano Materials,journal,2026-07-29,article,en,composition,,experimental,0.0,Tianjin University,0,green,0
10.1016/j.mtener.2026.102370,10.1016/j.mtener.2026.102370,From physical adsorption to chemical bonding: Advances in the anchoring stability of self-assembled monolayers in perovskite solar cells,Materials Today Energy,journal,2026-07-29,article,en,composition,,experimental,0.0,China University Of Geosciences (beijing),0,closed,0
10.1016/j.surfin.2026.110244,10.1016/j.surfin.2026.110244,Evaluating phosphonic acid additives for improved stability in carbon-based printable perovskite solar cells,Surfaces and Interfaces,journal,2026-07-29,article,en,composition,,experimental,0.0,University Of Oulu,0,closed,0
10.21203/rs.3.rs-10431661/v1,10.21203/rs.3.rs-10431661/v1,"Band-Gap Engineering in Cubic MgTiX₃ (X = S, Se) Chalcogenide Perovskites: A DFT Study for Photovoltaic and Photodetection Applications",Research Square,repository,2026-07-29,preprint,en,composition,,theory,0.0,University Of Lagos,0,green,0
10.1016/j.mseb.2026.119727,10.1016/j.mseb.2026.119727,Simulation-based investigation of Cs₂TiF₆ perovskite for building-integrated photovoltaic applications,Materials Science and Engineering B,journal,2026-07-29,article,en,composition,,theory,0.0,Netaji Subhas University Of Technology,0,closed,0
10.5281/zenodo.21677744,10.5281/zenodo.21677744,EL_Emission_Area_to_IV,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-29,article,en,composition,,experimental,0.0,Indian,0,green,0
10.1002/adfm.77311,10.1002/adfm.77311,Decoupling Bulk Crystallization and Interfacial Passivation via Steric Engineering for Efficient Inverted Perovskite Solar Cells,Advanced Functional Materials,journal,2026-07-29,article,en,defects,stability,experimental,0.1364,Huaqiao University,0,hybrid,0
10.5281/zenodo.21677743,10.5281/zenodo.21677743,EL_Emission_Area_to_IV,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-29,article,en,composition,,experimental,0.0,Indian,0,green,0
10.1016/j.matdes.2026.116705,10.1016/j.matdes.2026.116705,Kinetic regulation of PbI2–FAI conversion enables efficient and stable α-FAPbI3 perovskite solar cells,Materials & Design,journal,2026-07-29,article,en,stability,,experimental,0.0455,The University Of Melbourne,0,gold,0
10.1126/sciadv.aei2945,10.1126/sciadv.aei2945,Noncoplanar multidentate contacts reinforce buried interface for perovskite/silicon tandem solar cells,Science Advances,journal,2026-07-29,article,en,interfaces,,theory,0.2,Nanjing University,0,gold,1
10.1016/j.vacuum.2026.115701,10.1016/j.vacuum.2026.115701,Zn2+-mediated structural reinforcement and emission enhancement in CsPbI3 quantum dots toward stable and efficient optoelectronics,Vacuum,journal,2026-07-29,article,en,composition,,experimental,0.0,Shandong University Of Science And Technology,0,closed,0
10.1002/adom.71479,10.1002/adom.71479,Lead‐Free Chiral Hybrid Metal Halides for Circularly Polarized Light‐Emitting Diodes,Advanced Optical Materials,journal,2026-07-29,article,en,scale_up,,review,0.0303,Max Planck,0,closed,0
10.1126/sciadv.aef6600,10.1126/sciadv.aef6600,Radiation-resilient monolithic wide-bandgap perovskite/p-type heterojunction silicon tandem solar cells for space photovoltaics,Science Advances,journal,2026-07-29,article,en,architecture,,experimental,0.0968,Tianjin University,0,gold,1
10.1021/acsomega.6c01439,10.1021/acsomega.6c01439,Stoichiometric MACl/PbCl2 Additive Engineering for Improved Reproducibility and Carrier Lifetime in FA/Cs Mixed-Halide Perovskite Solar Cells,ACS Omega,journal,2026-07-29,article,en,composition,,experimental,0.1667,Xlim,0,gold,0
10.70716/reswara.v4i3.736,10.70716/reswara.v4i3.736,Mechanism-Driven Performance Limitations in FASnI₃ Perovskite Solar Cells: A SCAPS-1D Study of the ITO/ZnO/FASnI₃/NiO/Pt Architecture,RESWARA Jurnal Riset Ilmu Teknik,journal,2026-07-29,article,en,composition,,theory,0.0667,National,0,hybrid,0
10.20517/energymater.2026.102,10.20517/energymater.2026.102,Reconstructing the perovskite surface with a homogeneous electric potential by reducing localized charge for efficient and durable perovskite solar cells,Energy Materials,journal,2026-07-30,article,en,defects,,experimental,0.1591,,0,closed,1
10.1016/j.commatsci.2026.114973,10.1016/j.commatsci.2026.114973,"Mechanisms of band alignment and charge transfer in interfacial termination-dependent heterojunctions between CsPbBr3 and TiO2, SnO2, and ZnO electron-transport layers",Computational Materials Science,journal,2026-07-30,article,en,interfaces,,experimental,0.08,Jilin University,0,closed,0
10.1002/pssa.70459,10.1002/pssa.70459,Enhancing the Performance of Lead‐Free Perovskite Solar Cells Through Interfacial Engineering and Doping of Charge Transport Layers,physica status solidi (a),journal,2026-07-30,article,en,interfaces,,theory,0.24,University Of Hassan Ii Casablanca,0,closed,0
10.1016/j.nxmate.2026.102969,10.1016/j.nxmate.2026.102969,"Machine learning-accelerated inverse design of energy materials: A critical review of graph neural networks, physics-informed models, and generative AI for batteries, perovskite solar cells, and electrocatalysts",Next Materials,journal,2026-07-30,article,en,composition,,theory,0.0,Nnamdi Azikiwe University,0,gold,0
10.1088/1402-4896/ae8ecd,10.1088/1402-4896/ae8ecd,First-principles study of multifunctional organic molecule passivation on FAPbI 3 perovskite surface for enhanced stability and optoelectronic properties,Physica Scripta,journal,2026-07-30,article,en,defects,,theory,0.1818,Henan University Of Technology,0,closed,0
10.1002/anie.1678852,10.1002/anie.1678852,Molecular Tailoring of Self‐Assembled Monolayers Derived From Asymmetric Benzothienoindole for Efficient and Stable Inverted Perovskite Solar Cells and Modules,Angewandte Chemie International Edition,journal,2026-07-30,article,en,stability,scale_up,scale_up,0.0455,Jiangxi Normal University,0,closed,1
10.1002/solr.70434,10.1002/solr.70434,Beyond Exact Current Matching: Fabrication‐Tolerant Design of All‐Perovskite Tandem Solar Cells via Surrogate Modeling and Diode‐Based J – V Reconstruction,Solar RRL,journal,2026-07-30,article,en,architecture,,experimental,0.1935,University Of Tehran,0,closed,1
10.1007/s12596-026-03238-4,10.1007/s12596-026-03238-4,Advanced device engineering using WO₃/CBTS interfaces for lead-free perovskite solar cells,Journal of Optics,journal,2026-07-30,article,en,composition,,experimental,0.1,Madan Mohan Malaviya University Of Technology,0,closed,0
10.1002/solr.70447,10.1002/solr.70447,Boosting Carrier Transport in Carbon‐Based Hole‐Transport‐Layer‐Free Perovskite Solar Cells via 2D/3D Interfacial Structural Configuration,Solar RRL,journal,2026-07-30,article,en,stability,scale_up,experimental,0.0303,Jingdezhen Ceramic Institute,0,closed,1
10.1002/adma.74316,10.1002/adma.74316,Asymmetric Lamellar Templating of the Perovskite/C 60 Interface for Scalable Inverted Perovskite Photovoltaics,Advanced Materials,journal,2026-07-30,article,en,scale_up,,scale_up,0.1061,Gwangju,0,hybrid,1
10.1126/science.aeg1730,10.1126/science.aeg1730,Plasma surface engineering for efficient and stable perovskite solar cells and modules,Science,journal,2026-07-30,article,en,defects,scale_up,scale_up,0.1136,Of The People's Republic Of China,0,closed,1
10.1002/ange.1018855,10.1002/ange.1018855,Strengthened Charge‐Selective Perovskite/SAM Heterocontact for Efficient and Durable Perovskite Solar Cells via Interfacial Reconfiguration,Angewandte Chemie,journal,2026-07-30,article,en,interfaces,,experimental,0.12,East China Normal University,0,closed,0
