work_key,doi,venue,axis,lens,device_class,architecture,field,value,unit,source_quotation,text_basis
10.1021/acsaem.6c01139,10.1021/acsaem.6c01139,ACS Applied Energy Materials,defects,experimental,single_junction,unknown,pce_champion,23.25,%,perovskite solar cells incorporating SFBA achieve a champion power conversion efficiency (PCE) of 23.25%,abstract
10.1002/aenm.71036,10.1002/aenm.71036,Advanced Energy Materials,architecture,experimental,perovskite_silicon_tandem,tandem_4T,pce_champion,31.25,%,"Integrated in four‐terminal perovskite/silicon tandems, a PCE of 31.25% is achieved on 1 cm 2 devices",abstract
10.1002/aenm.71036,10.1002/aenm.71036,Advanced Energy Materials,architecture,experimental,perovskite_silicon_tandem,tandem_4T,active_area_cm2,1,cm2,a PCE of 31.25% is achieved on 1 cm 2 devices,abstract
10.1002/aenm.71077,10.1002/aenm.71077,Advanced Energy Materials,architecture,experimental,perovskite_silicon_tandem,unknown,pce_champion,32.74,%,a champion efficiency of 32.74% is achieved (certified 31.52%),abstract
10.1002/aenm.71077,10.1002/aenm.71077,Advanced Energy Materials,architecture,experimental,perovskite_silicon_tandem,unknown,pce_certified,31.52,%,a champion efficiency of 32.74% is achieved (certified 31.52%),abstract
10.1002/aenm.71102,10.1002/aenm.71102,Advanced Energy Materials,architecture,experimental,single_junction,unknown,pce_champion,25.02,%,"the INCCl‐modified flexible perovskite/Cu(In, Ga)Se 2 (CIGS) TSCs delivered a champion PCE of 25.02%",abstract
10.1002/aenm.71115,10.1002/aenm.71115,Advanced Energy Materials,architecture,experimental,single_junction,unknown,pce_champion,25.91,%,Integration of the WBG subcells into perovskite/organic tandem devices yields a champion efficiency of 25.91%,abstract
10.1002/adfm.75640,10.1002/adfm.75640,Advanced Functional Materials,composition,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,31,%,the integrated perovskite/silicon tandem solar cell attains a PCE surpassing 31%,abstract
10.1021/acsami.6c06303,10.1021/acsami.6c06303,ACS Applied Materials & Interfaces,defects,experimental,single_junction,unknown,pce_champion,15,%,the device efficiency is enhanced from 13.1 to 15%,abstract
10.1038/s41467-026-73743-4,10.1038/s41467-026-73743-4,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,26.5,%,the constructed perovskite-organic TSCs achieve a surprising PCE of 26.5% (certified as 25.8%),abstract
10.1038/s41467-026-73743-4,10.1038/s41467-026-73743-4,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,25.8,%,certified as 25.8%,abstract
10.1002/solr.70388,10.1002/solr.70388,Solar RRL,composition,experimental,single_junction,p-i-n,pce_champion,9.07,%,"the optimized devices achieve a PCE of 9.07%, compared to 6.60% for the control",abstract
10.1021/acsnano.6c04740,10.1021/acsnano.6c04740,ACS Nano,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,29.1,%,this strategy enables monolithic all-perovskite tandem solar cells that deliver ∼29.10% efficiency with >80% retention over 400 h of maximum-power-point tracking,abstract
10.1021/acsenergylett.6c00771,10.1021/acsenergylett.6c00771,ACS Energy Letters,interfaces,experimental,single_junction,p-i-n,pce_champion,23.48,%,catechin-Q-modified perovskite solar cells achieve a power conversion efficiency of 23.48% with a high open-circuit voltage of 873 mV,abstract
10.1021/acsenergylett.6c00771,10.1021/acsenergylett.6c00771,ACS Energy Letters,interfaces,experimental,single_junction,p-i-n,stability_protocol,ISOS-D-1I,label,,abstract
10.1002/cey2.70227,10.1002/cey2.70227,Carbon Energy,defects,experimental,single_junction,unknown,pce_champion,20.14,%,the PCE of HTL‐free wide‐bandgap C‐PSCs is improved to a record value of 20.14% with enhanced device stability,abstract
10.1021/acsenergylett.6c00879,10.1021/acsenergylett.6c00879,ACS Energy Letters,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,21.4,%,achieving a power conversion efficiency of 21.4% (steady state at 21.1%) and an open-circuit voltage of 4.01 V,abstract
10.1021/acsenergylett.6c00879,10.1021/acsenergylett.6c00879,ACS Energy Letters,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_stabilised,21.1,%,steady state at 21.1%,abstract
10.1021/acs.jpclett.6c01042,10.1021/acs.jpclett.6c01042,The Journal of Physical Chemistry Letters,interfaces,experimental,single_junction,p-i-n,pce_champion,26.8,%,achieving a power conversion efficiency of 26.8% and maintaining over 99% of their initial efficiency after 2000 h of continuous operating at 45 °C,abstract
10.1002/smll.73761,10.1002/smll.73761,Small,interfaces,experimental,single_junction,n-i-p,pce_champion,25.81,%,"The resulting device shows a power conversion efficiency of 25.81%, combined with good operational stability",abstract
10.1002/advs.75864,10.1002/advs.75864,Advanced Science,interfaces,experimental,single_junction,n-i-p,pce_champion,25.48,%,"Ultimately, the optimized perovskite solar cell achieved a champion efficiency of 25.48%, with an open‐circuit voltage of 1.213 V and a fill factor of 82.57%,",abstract
10.1002/smll.73621,10.1002/smll.73621,Small,defects,experimental,single_junction,n-i-p,pce_champion,25.95,%,"Consequently, the target PSCs achieve a champion power conversion efficiency (PCE) of 25.95%.",abstract
10.1038/s41467-026-73620-0,10.1038/s41467-026-73620-0,Nature Communications,composition,experimental,single_junction,unknown,pce_champion,26.35,%,achieving a champion device fabricated from 22 days aging perovskite precursor solution (PPS) with a power conversion efficiency of 26.35% and retaining 94.75% of its,abstract
10.1002/anie.5162616,10.1002/anie.5162616,Angewandte Chemie International Edition,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,32.26,%,"Furthermore, the Co‐SAM strategy demonstrates excellent generality, boosting the efficiency of 1 cm 2 TSCs to 32.26% (certified 32.10%).",abstract
10.1002/anie.5162616,10.1002/anie.5162616,Angewandte Chemie International Edition,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,32.1,%,"Furthermore, the Co‐SAM strategy demonstrates excellent generality, boosting the efficiency of 1 cm 2 TSCs to 32.26% (certified 32.10%).",abstract
10.1002/anie.5162616,10.1002/anie.5162616,Angewandte Chemie International Edition,architecture,experimental,all_perovskite_tandem,tandem_2T,active_area_cm2,1,cm2,"Furthermore, the Co‐SAM strategy demonstrates excellent generality, boosting the efficiency of 1 cm 2 TSCs to 32.26% (certified 32.10%).",abstract
10.1002/anie.5162616,10.1002/anie.5162616,Angewandte Chemie International Edition,architecture,experimental,all_perovskite_tandem,tandem_2T,t80_h,1000,h,"As a result, inverted 1.68 eV WBG PSCs achieve a champion efficiency of 23.52%, along with impressive stability, retaining over 80% after 1000 h of",abstract
10.1021/acsami.6c01711,10.1021/acsami.6c01711,ACS Applied Materials & Interfaces,defects,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,32.03,%,"This coordinated defect management substantially reduces nonradiative recombination loss, yielding monolithic PSTSCs with a champion power conversion efficiency of 32.03% and a high open-circuit voltage",abstract
10.1021/acsami.6c04007,10.1021/acsami.6c04007,ACS Applied Materials & Interfaces,interfaces,experimental,single_junction,p-i-n,pce_champion,21.58,%,"As a result, the C22 SAM with the Pb-based triple cation perovskite in the inverted PSC exhibited a champion power conversion efficiency (PCE) of 21.58%.",abstract
10.1021/acsami.6c06052,10.1021/acsami.6c06052,ACS Applied Materials & Interfaces,interfaces,experimental,single_junction,n-i-p,pce_champion,25.82,%,"As a result, NSA-modified n-i-p PSCs reach a champion efficiency of 25.82%, with improved charge extraction and suppressed nonradiative recombination.",abstract
10.1002/smll.74000,10.1002/smll.74000,Small,interfaces,experimental,module,p-i-n,pce_champion,21.2,%,"By slot‐die coating the mixture of BFC‐2PACz and [4‐(3,6‐dimethyl‐9H‐carbazol‐9‐yl)butyl]phosphonic acid (Me‐4PACz) as HTLs, we have achieved efficiencies of 21.2% and 16.8% based on a wide",abstract
10.1002/smll.74000,10.1002/smll.74000,Small,interfaces,experimental,module,p-i-n,active_area_cm2,10.0,cm2,larger‐area solar modules (10.0 cm 2 ),abstract
10.1126/science.aeb9953,10.1126/science.aeb9953,Science,stability,experimental,single_junction,unknown,pce_certified,27.6,%,We achieved a certified power conversion efficiency (PCE) of 27.6% in FAPbI 3 -based PSCs.,abstract
10.1002/smll.73673,10.1002/smll.73673,Small,defects,experimental,single_junction,p-i-n,pce_champion,26.6,%,The small‐area (0.09 cm 2 ) perovskite solar cell device fabricated with the 3‐HF passivation strategy achieved a champion power conversion efficiency (PCE) of 26.6%.,abstract
10.1002/smll.73673,10.1002/smll.73673,Small,defects,experimental,single_junction,p-i-n,active_area_cm2,0.09,cm2,The small‐area (0.09 cm 2 ) perovskite solar cell device fabricated with the 3‐HF passivation strategy achieved a champion power conversion efficiency (PCE) of 26.6%.,abstract
10.1002/aenm.71105,10.1002/aenm.71105,Advanced Energy Materials,composition,experimental,single_junction,unknown,pce_champion,26.61,%,"Consequently, devices incorporating Cl‐PPS achieve a power conversion efficiency of 26.61%.",abstract
10.1002/anie.7292679,10.1002/anie.7292679,Angewandte Chemie International Edition,defects,experimental,module,module,pce_champion,15.7,%,"In addition, improved film uniformity and interfacial contact enable power conversion efficiencies of 15.7% for R2R‐printed cells and 12.1% for modules (20.25 cm 2 ),",abstract
10.1002/anie.7292679,10.1002/anie.7292679,Angewandte Chemie International Edition,defects,experimental,module,module,active_area_cm2,20.25,cm2,12.1% for modules (20.25 cm 2 ),abstract
10.1002/solr.70302,10.1002/solr.70302,Solar RRL,interfaces,review,single_junction,unknown,pce_champion,30.5,%,"open‐circuit voltage ( V oc ) from 1.90 to 2.37 V, the fill factor from 0.76 to 0.84, and the power conversion efficiency approaching 30.5%.",abstract
10.1038/s41467-026-73709-6,10.1038/s41467-026-73709-6,Nature Communications,stability,experimental,single_junction,unknown,pce_champion,20.72,%,"This strategy enables carbon-based, hole-transport-layer-free CsPbI3 PSCs to achieve a record 20.72% efficiency (certified as 20.35%).",abstract
10.1038/s41467-026-73709-6,10.1038/s41467-026-73709-6,Nature Communications,stability,experimental,single_junction,unknown,pce_certified,20.35,%,"This strategy enables carbon-based, hole-transport-layer-free CsPbI3 PSCs to achieve a record 20.72% efficiency (certified as 20.35%).",abstract
10.1002/solr.70374,10.1002/solr.70374,Solar RRL,defects,experimental,single_junction,unknown,pce_champion,20.96,%,"Consequently, small‐area devices treated with GASCN achieved a peak power conversion efficiency of 20.96%.",abstract
10.1021/acsenergylett.6c00863,10.1021/acsenergylett.6c00863,ACS Energy Letters,scale_up,scale_up,single_junction,p-i-n,stability_protocol,IEC aluminum-foil testing protocol,label,,abstract
10.1021/acsenergylett.6c00476,10.1021/acsenergylett.6c00476,ACS Energy Letters,scale_up,scale_up,module,unknown,pce_champion,26.47,%,"The resulting perovskite solar cells (active area 0.0727 cm2) achieve a power conversion efficiency of 26.47% (26.03% certified) with a remarkable fill factor of 85.6%,",abstract
10.1021/acsenergylett.6c00476,10.1021/acsenergylett.6c00476,ACS Energy Letters,scale_up,scale_up,module,unknown,pce_certified,26.03,%,"The resulting perovskite solar cells (active area 0.0727 cm2) achieve a power conversion efficiency of 26.47% (26.03% certified) with a remarkable fill factor of 85.6%,",abstract
10.1021/acsenergylett.6c00476,10.1021/acsenergylett.6c00476,ACS Energy Letters,scale_up,scale_up,module,unknown,active_area_cm2,0.0727,cm2,"The resulting perovskite solar cells (active area 0.0727 cm2) achieve a power conversion efficiency of 26.47% (26.03% certified) with a remarkable fill factor of 85.6%,",abstract
10.1126/sciadv.aea7043,10.1126/sciadv.aea7043,Science Advances,interfaces,experimental,single_junction,unknown,pce_champion,22.03,%,"As a result, devices incorporating SA achieve a champion power conversion efficiency of 22.03% (certified 21.42%) along with outstanding operational stability.",abstract
10.1126/sciadv.aea7043,10.1126/sciadv.aea7043,Science Advances,interfaces,experimental,single_junction,unknown,pce_certified,21.42,%,"As a result, devices incorporating SA achieve a champion power conversion efficiency of 22.03% (certified 21.42%) along with outstanding operational stability.",abstract
10.1002/adfm.76197,10.1002/adfm.76197,Advanced Functional Materials,composition,experimental,single_junction,p-i-n,pce_champion,26.11,%,"Consequently, p‐i‐n perovskite solar cells achieve a champion efficiency of 26.11% with enhanced stability, retaining 95.2% of their initial efficiency after 500 h of thermal",abstract
10.1002/adfm.76197,10.1002/adfm.76197,Advanced Functional Materials,composition,experimental,single_junction,p-i-n,t80_h,1200,h,retaining 95.2% of their initial efficiency after 500 h of thermal aging at 65°C and 80% after 1200 h of maximum power point tracking under,abstract
10.1021/acsaem.6c00285,10.1021/acsaem.6c00285,ACS Applied Energy Materials,composition,experimental,single_junction,unknown,pce_champion,18.4,%,The optimized 3D/2D hybrid device achieves PCEs of 18.40% under 1 sun and 34.54% under indoor LED illumination (1000 lux).,abstract
10.1021/acsami.6c02555,10.1021/acsami.6c02555,ACS Applied Materials & Interfaces,defects,experimental,single_junction,unknown,pce_champion,18.22,%,"As a result, the open-circuit voltage increases from 1.031 to 1.126 V, and the power conversion efficiency improves from 14.71 to 18.22%.",abstract
10.1002/smtd.70748,10.1002/smtd.70748,Small Methods,defects,experimental,single_junction,n-i-p,pce_champion,25.12,%,"Consequently, the optimized devices achieve a champion power conversion efficiency of 25.12%, significantly higher than the control (23.42%), along with excellent operational stability, retaining 98%",abstract
10.1002/solr.70387,10.1002/solr.70387,Solar RRL,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,27.26,%,"Furthermore, the optimized monolithic all‐perovskite tandem cells deliver a remarkable PCE of 27.26%.",abstract
10.1002/solr.70387,10.1002/solr.70387,Solar RRL,architecture,experimental,all_perovskite_tandem,tandem_2T,t80_h,300,h,"Under continuous 1‐sun illumination in a nitrogen atmosphere, both the single‐junction and tandem devices retain approximately 80% of their initial efficiencies after 1000 and 300",abstract
10.1002/inf2.70153,10.1002/inf2.70153,InfoMat,stability,experimental,single_junction,unknown,pce_champion,19.37,%,CPG‐based devices achieve power conversion efficiencies (PCEs) of 19.37% at the unit‐cell level,abstract
10.1002/inf2.70153,10.1002/inf2.70153,InfoMat,stability,experimental,single_junction,unknown,active_area_cm2,64,cm2,and 17.03% for 64 cm 2 aperture area modules,abstract
10.1038/s43246-026-01213-x,10.1038/s43246-026-01213-x,Communications Materials,architecture,experimental,all_perovskite_tandem,tandem_4T,pce_champion,22,%,"yielding efficiencies exceeding 22% and 20% for rigid and flexible 4T tandem devices, respectively.",abstract
10.1002/ente.70525,10.1002/ente.70525,Energy Technology,interfaces,experimental,single_junction,none,pce_champion,4.26,%,"The solar cells with Cs 2 SnX 6 HTM achieved a maximum power conversion efficiency (PCE) of 4.26% under AM 1.5 G illumination, with high",abstract
10.1021/acsami.6c04287,10.1021/acsami.6c04287,ACS Applied Materials & Interfaces,defects,experimental,single_junction,unknown,pce_champion,22.5,%,The champion power conversion efficiency (PCE) was increased from 21.43 to 22.50%,abstract
10.1021/acs.jpclett.6c00952,10.1021/acs.jpclett.6c00952,The Journal of Physical Chemistry Letters,interfaces,experimental,single_junction,p-i-n,pce_champion,25.79,%,inverted PSCs based on the EDG-substituted SAM (TP-Me) achieves a power conversion efficiency (PCE) of 25.79% with superior operational stability,abstract
10.1002/anie.4293157,10.1002/anie.4293157,Angewandte Chemie International Edition,composition,experimental,single_junction,unknown,pce_champion,22.41,%,"ThCH‐based RP perovskite (nominal n = 4) devices achieve record efficiencies of 22.41% (certified 21.74%, 0.074 cm 2 ) for small‐area devices",abstract
10.1002/anie.4293157,10.1002/anie.4293157,Angewandte Chemie International Edition,composition,experimental,single_junction,unknown,pce_certified,21.74,%,"record efficiencies of 22.41% (certified 21.74%, 0.074 cm 2 ) for small‐area devices",abstract
10.1002/anie.4293157,10.1002/anie.4293157,Angewandte Chemie International Edition,composition,experimental,single_junction,unknown,active_area_cm2,0.074,cm2,"certified 21.74%, 0.074 cm 2",abstract
10.1002/solr.202500960,10.1002/solr.202500960,Solar RRL,composition,experimental,single_junction,unknown,pce_champion,15.27,%,3D/LD PSCs based on PEA 2 MA 9 Pb 10 I 31 ( n = 10) exhibited the highest power conversion efficiency (PCE) of 15.27%,abstract
10.1016/j.solener.2026.114672,10.1016/j.solener.2026.114672,Solar Energy,scale_up,theory,single_junction,n-i-p,pce_champion,17.53,%,"simulated cell achieved performance metrics as V OC = 0.995 V, J SC = 23.37 mA.cm −2 , FF = 75.38%, and PCE = 17.53%",abstract
10.26434/chemrxiv.15003250/v2,10.26434/chemrxiv.15003250/v2,ChemRxiv,interfaces,experimental,single_junction,unknown,pce_champion,20.6,%,"Perovskite solar cells that contain CBBC‑TIC as the electron-transport layer achieved a power conversion efficiency of 20.6%, which is comparable to that obtained with the",abstract
10.48550/arxiv.2605.03673,10.48550/arxiv.2605.03673,arXiv (Cornell University),composition,theory,single_junction,n-i-p,pce_champion,3.56,%,"In its first, BMCO-based FTO/SnO2/BMCO/Spiro-OMeTAD/Ag solar cell produced a maximum 3.56% conversion efficiency.",abstract
10.48550/arxiv.2605.20242,10.48550/arxiv.2605.20242,arXiv (Cornell University),composition,review,single_junction,unknown,pce_champion,21.32,%,"PCEs of 20.13% and 20.87% for the later-round 6-CDQ- and 2-CNA-treated devices, respectively, compared with 19.25% for the control, with a champion PCE of 21.32%.",abstract
10.1002/adma.73833,10.1002/adma.73833,Advanced Materials,defects,experimental,single_junction,unknown,pce_champion,22.28,%,solar cells incorporating DPS achieve a champion power conversion efficiency of 22.28%,abstract
10.1002/adma.73567,10.1002/adma.73567,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,23.33,%,the optimized devices achieve a champion efficiency of 23.33%,abstract
10.1021/acs.jpclett.6c01458,10.1021/acs.jpclett.6c01458,The Journal of Physical Chemistry Letters,defects,experimental,single_junction,p-i-n,pce_champion,22.14,%,inverted WBG perovskite solar cells achieve a champion power conversion efficiency of 22.14%,abstract
10.1002/adfm.76291,10.1002/adfm.76291,Advanced Functional Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.52,%,The resulting PSCs achieve a champion PCE of 26.52% with enhanced stability,abstract
10.1002/smll.74328,10.1002/smll.74328,Small,defects,experimental,single_junction,unknown,pce_champion,25.94,%,the PIT‐modified PSCs achieve a champion PCE of 25.94%,abstract
10.1126/science.aef5355,10.1126/science.aef5355,Science,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,33.2,%,delivered a champion power conversion efficiency of 33.2% (1 square centimeter),abstract
10.1126/science.aef5355,10.1126/science.aef5355,Science,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_certified,33.6,%,"For RPD-SnO x as the recombination layer, we achieved a certified efficiency of 33.6%",abstract
10.1126/science.aef5355,10.1126/science.aef5355,Science,architecture,experimental,perovskite_silicon_tandem,tandem_2T,active_area_cm2,1,cm2,champion power conversion efficiency of 33.2% (1 square centimeter),abstract
10.1021/acsami.6c06698,10.1021/acsami.6c06698,ACS Applied Materials & Interfaces,defects,experimental,single_junction,n-i-p,pce_champion,24.42,%,the optimized devices achieve a champion power conversion efficiency of 24.42%,abstract
10.1002/adma.73713,10.1002/adma.73713,Advanced Materials,defects,experimental,all_perovskite_tandem,tandem_2T,pce_champion,33.59,%,"When integrated into silicon‐based tandem cells, the device delivers an efficiency of 33.59%",abstract
10.1021/acsami.6c02373,10.1021/acsami.6c02373,ACS Applied Materials & Interfaces,interfaces,experimental,single_junction,p-i-n,pce_champion,25.16,%,yielding a power conversion efficiency (PCE) of 25.16% and enhanced thermal and light stability,abstract
10.1002/adfm.76643,10.1002/adfm.76643,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,pce_champion,21.46,%,"the NPBA‐incorporated wide‐bandgap perovskite solar cells, featuring a bandgap of 1.7 eV, achieve a high power conversion efficiency (PCE) of 21.46%",abstract
10.1002/aenm.71181,10.1002/aenm.71181,Advanced Energy Materials,defects,experimental,single_junction,unknown,pce_champion,25.18,%,the optimized target PSCs achieve a champion power conversion efficiency (PCE) of 25.18% (vs. 23.07% for control device),abstract
10.1002/adma.73828,10.1002/adma.73828,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.83,%,Devices based on this molecularly regulated interface achieve a power conversion efficiency of 26.83%,abstract
10.1002/smll.202514809,10.1002/smll.202514809,Small,defects,experimental,single_junction,unknown,pce_champion,23,%,resulting in devices with a champion PCE exceeding 23%,abstract
10.1002/smll.202514809,10.1002/smll.202514809,Small,defects,experimental,single_junction,unknown,pce_stabilised,21.7,%,SP‐07‐based PSCs achieve a stabilized power conversion efficiency (PCE) of 21.7%,abstract
10.1002/adfm.76418,10.1002/adfm.76418,Advanced Functional Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.08,%,LS‐6‐based PSCs achieve an impressive power conversion efficiency (PCE) of 26.08%,abstract
10.1002/adma.73535,10.1002/adma.73535,Advanced Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,26.13,%,"the resulting champion n‐i‐p PSC achieves a remarkable power conversion efficiency of 26.13%, with a high open‐circuit voltage of 1.184 V and a fill factor",abstract
10.1002/adma.202522825,10.1002/adma.202522825,Advanced Materials,defects,experimental,single_junction,p-i-n,pce_champion,26.54,%,we achieved a PCE of 26.54% (certified as 26.24%),abstract
10.1002/adma.202522825,10.1002/adma.202522825,Advanced Materials,defects,experimental,single_junction,p-i-n,pce_certified,26.24,%,we achieved a PCE of 26.54% (certified as 26.24%),abstract
10.1002/smll.74279,10.1002/smll.74279,Small,defects,experimental,single_junction,unknown,pce_champion,24.63,%,"Corresponding solar cells deliver a champion power conversion efficiency of 24.63%, significantly outperforming control devices (22.89%)",abstract
10.1002/adfm.75637,10.1002/adfm.75637,Advanced Functional Materials,defects,scale_up,single_junction,p-i-n,pce_champion,20.59,%,vacuum‐processed p‐i‐n PSCs achieve a champion power conversion efficiency of 20.59%,abstract
10.1002/adfm.76623,10.1002/adfm.76623,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,pce_champion,26.62,%,yield peak power conversion efficiencies of 25.28% in the n‐i‐p configuration and 26.62% in the p‐i‐n configuration,abstract
10.1002/adfm.76562,10.1002/adfm.76562,Advanced Functional Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,25.69,%,"The resultant regular PSCs achieve a promising power conversion efficiency (PCE) of 25.69%, among the highest PCEs reported for air‐processed PSCs.",abstract
10.1021/acsenergylett.6c00641,10.1021/acsenergylett.6c00641,ACS Energy Letters,interfaces,theory,single_junction,p-i-n,pce_champion,14.8,%,this approach delivers a substantial open-circuit voltage enhancement and a power conversion efficiency of 14.8%,abstract
10.1021/acsami.6c05326,10.1021/acsami.6c05326,ACS Applied Materials & Interfaces,defects,experimental,single_junction,unknown,pce_champion,17.73,%,delivering a power conversion efficiency of 17.73% compared to 14.46% for the untreated control,abstract
10.1002/solr.70394,10.1002/solr.70394,Solar RRL,defects,experimental,single_junction,unknown,pce_champion,20.05,%,the CPP treatment increased device efficiency from 12.01% to 20.05%,abstract
10.1021/acsenergylett.6c01505,10.1021/acsenergylett.6c01505,ACS Energy Letters,composition,theory,single_junction,unknown,pce_champion,10.45,%,the optimized TPSC achieved a record power conversion efficiency (PCE) of 10.45%,abstract
10.1002/adfm.76243,10.1002/adfm.76243,Advanced Functional Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,23.3,%,The resulting inverted PSCs achieve a champion power conversion efficiency (PCE) of 23.30% with negligible hysteresis,abstract
10.1002/adfm.76264,10.1002/adfm.76264,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,pce_champion,20.35,%,the champion power conversion efficiency (PCE) of 20.35% is obtained with an exceptional FF of 85.18% and an open‐circuit voltage ( V OC ) of,abstract
10.1002/adfm.76218,10.1002/adfm.76218,Advanced Functional Materials,defects,experimental,single_junction,unknown,pce_champion,24.85,%,the resulting PSCs achieve a PCE of 24.85%,abstract
10.1021/acssuschemeng.6c04546,10.1021/acssuschemeng.6c04546,ACS Sustainable Chemistry & Engineering,interfaces,experimental,single_junction,p-i-n,pce_champion,25.4,%,the inverted PSCs achieve a power conversion efficiency of 25.4%,abstract
10.1002/adma.73561,10.1002/adma.73561,Advanced Materials,stability,scale_up,single_junction,p-i-n,pce_champion,26.14,%,PSCs achieve a power conversion efficiency (PCE) of 26.14% for 0.05 cm 2 devices,abstract
10.1002/adma.73561,10.1002/adma.73561,Advanced Materials,stability,scale_up,single_junction,p-i-n,active_area_cm2,0.05,cm2,26.14% for 0.05 cm 2 devices,abstract
10.1002/aenm.71170,10.1002/aenm.71170,Advanced Energy Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,26.1,%,Devices incorporating phosphate‐buffer‐synthesized SnO 2 deliver a peak power conversion efficiency (PCE) of 26.1%,abstract
10.1002/adma.73682,10.1002/adma.73682,Advanced Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,29.44,%,we further fabricated APTSCs with a champion PCE of 29.44%,abstract
10.1002/adma.73682,10.1002/adma.73682,Advanced Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,t80_h,1080,h,Both devices retain approximately 80% of their initial efficiency after 1080 h of continuous operation under one‐sun illumination.,abstract
10.1038/s41467-026-72581-8,10.1038/s41467-026-72581-8,Nature Communications,scale_up,experimental,single_junction,unknown,pce_certified,26.1,%,"The devices with air blade-coated SAMs, perovskite, and passivation layers achieve a certified efficiency of 26.1% with negligible decrease even fabricated at 80% relative humidity.",abstract
10.1021/acs.nanolett.6c00804,10.1021/acs.nanolett.6c00804,Nano Letters,defects,experimental,single_junction,unknown,pce_champion,25.22,%,"Consequently, our strategy enables the all-air fabrication of high-performance PSCs, achieving a champion power conversion efficiency of 25.22% alongside markedly improved operational stability.",abstract
10.1002/ente.70501,10.1002/ente.70501,Energy Technology,defects,experimental,perovskite_silicon_tandem,tandem_4T,pce_champion,26.75,%,"In the 4T configuration, the tandem achieves 26.75% efficiency under 1.3‐sun illumination.",abstract
10.1021/acsaem.6c00330,10.1021/acsaem.6c00330,ACS Applied Energy Materials,defects,experimental,single_junction,unknown,pce_champion,24,%,"Consequently, PSCs incorporating the RM82-modified interface achieve power conversion efficiencies (PCEs) exceeding 24% and exhibit enhanced environmental stability, retaining over 90% of their initial efficiency",abstract
10.1021/acs.jpclett.6c01600,10.1021/acs.jpclett.6c01600,The Journal of Physical Chemistry Letters,defects,experimental,single_junction,unknown,pce_champion,15.84,%,"As a result, ACA-treated C-IPSCs achieve a champion power conversion efficiency of 15.84% with an open-circuit voltage of 1.19 V, significantly outperforming the control devices",abstract
10.1002/anie.4500167,10.1002/anie.4500167,Angewandte Chemie International Edition,defects,experimental,single_junction,unknown,pce_champion,26.66,%,"Therefore, PCBM:TATPC‐based PSCs achieve an impressive efficiency of 26.66% (25.81% for devices with an area of 1.04 cm 2 ) with enhanced operational stability.",abstract
10.1002/anie.4500167,10.1002/anie.4500167,Angewandte Chemie International Edition,defects,experimental,single_junction,unknown,active_area_cm2,1.04,cm2,"Therefore, PCBM:TATPC‐based PSCs achieve an impressive efficiency of 26.66% (25.81% for devices with an area of 1.04 cm 2 ) with enhanced operational stability.",abstract
10.1002/adfm.76257,10.1002/adfm.76257,Advanced Functional Materials,stability,experimental,single_junction,n-i-p,pce_champion,26.09,%,The resulting PSCs achieve a champion power conversion efficiency (PCE) of 26.09% (0.04 cm 2 ).,abstract
10.1002/adfm.76257,10.1002/adfm.76257,Advanced Functional Materials,stability,experimental,single_junction,n-i-p,active_area_cm2,0.04,cm2,The resulting PSCs achieve a champion power conversion efficiency (PCE) of 26.09% (0.04 cm 2 ).,abstract
10.1002/adfm.76756,10.1002/adfm.76756,Advanced Functional Materials,stability,scale_up,single_junction,p-i-n,pce_champion,26.76,%,"The champion power conversion efficiency (PCE) of p–i–n PSCs and 12 cm 2 module reach 26.76% (certified 26.12%) and 22.77%, respectively.",abstract
10.1002/adfm.76756,10.1002/adfm.76756,Advanced Functional Materials,stability,scale_up,single_junction,p-i-n,pce_certified,26.12,%,"The champion power conversion efficiency (PCE) of p–i–n PSCs and 12 cm 2 module reach 26.76% (certified 26.12%) and 22.77%, respectively.",abstract
