arm,month,work_key,field,value,architecture,grounded,cross_paper,sq_violation
guarded_pipeline,2026-05,10.1002/smll.73854,pce_champion,18.52,unknown,True,False,False
guarded_pipeline,2026-05,10.1002/smll.73886,pce_champion,26.1,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1002/smll.73891,pce_champion,26.41,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1002/smll.73891,active_area_cm2,0.096,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1002/smll.74000,pce_champion,21.2,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1002/smll.74000,active_area_cm2,10.0,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1002/smtd.70748,pce_champion,25.12,n-i-p,True,False,False
guarded_pipeline,2026-05,10.1002/solr.202500960,pce_champion,15.27,unknown,True,False,False
guarded_pipeline,2026-05,10.1002/solr.202600004,pce_champion,22.4,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1002/solr.70302,pce_champion,30.5,unknown,True,False,False
guarded_pipeline,2026-05,10.1002/solr.70374,pce_champion,20.96,unknown,True,False,False
guarded_pipeline,2026-05,10.1002/solr.70387,pce_champion,27.26,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1002/solr.70387,t80_h,300,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1002/solr.70388,pce_champion,9.07,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1007/s40243-026-00371-9,pce_champion,32.41,n-i-p,True,False,False
guarded_pipeline,2026-05,10.1007/s40820-026-02225-5,pce_champion,44.36,unknown,True,False,False
guarded_pipeline,2026-05,10.1007/s40820-026-02244-2,pce_champion,26.1,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1016/j.esci.2026.100601,pce_certified,18.48,module,True,False,False
guarded_pipeline,2026-05,10.1016/j.solener.2026.114672,pce_champion,17.53,n-i-p,True,False,False
guarded_pipeline,2026-05,10.1021/acs.jpclett.6c00745,pce_champion,25.31,n-i-p,True,False,False
guarded_pipeline,2026-05,10.1021/acs.jpclett.6c00952,pce_champion,25.79,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acs.jpclett.6c01042,pce_champion,26.8,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acsaem.6c00285,pce_champion,18.4,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsaem.6c01139,pce_champion,23.25,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsami.6c01711,pce_champion,32.03,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1021/acsami.6c02555,pce_champion,18.22,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsami.6c04007,pce_champion,21.58,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acsami.6c04287,pce_champion,22.5,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsami.6c06052,pce_champion,25.82,n-i-p,True,False,False
guarded_pipeline,2026-05,10.1021/acsami.6c06303,pce_champion,15,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00227,pce_champion,28.43,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00227,pce_certified,28.34,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00227,t80_h,1000,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00476,pce_champion,26.47,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00476,pce_certified,26.03,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00476,active_area_cm2,0.0727,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00737,pce_champion,26.2,unknown,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00771,pce_champion,23.48,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00820,pce_champion,21.1,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00820,pce_certified,20.62,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00820,active_area_cm2,1,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00867,pce_champion,26.06,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00879,pce_champion,21.4,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1021/acsenergylett.6c00952,pce_champion,9.1,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1021/acsnano.6c04740,pce_champion,29.1,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-71017-7,pce_champion,29.8,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-71017-7,pce_certified,23.47,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72790-1,pce_champion,26.71,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72790-1,pce_certified,26.15,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72790-1,active_area_cm2,1,p-i-n,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72793-y,pce_champion,26.34,n-i-p,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72793-y,pce_certified,26.27,n-i-p,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72793-y,active_area_cm2,14,n-i-p,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72794-x,pce_champion,33.84,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72794-x,pce_certified,33.5,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72794-x,active_area_cm2,1,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-72794-x,t80_h,800,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73210-0,pce_champion,29.95,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73210-0,pce_certified,29.44,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73426-0,pce_champion,27.1,unknown,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73426-0,pce_certified,26.9,unknown,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73620-0,pce_champion,26.35,unknown,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73656-2,pce_champion,24.05,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73656-2,pce_certified,33.04,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73709-6,pce_champion,20.72,unknown,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73709-6,pce_certified,20.35,unknown,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73743-4,pce_champion,26.5,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41467-026-73743-4,pce_certified,25.8,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41560-026-02068-9,pce_champion,24.3,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1038/s41586-026-10626-0,pce_champion,27.41,unknown,True,False,False
guarded_pipeline,2026-05,10.1038/s41586-026-10626-0,pce_certified,27.41,unknown,True,False,False
guarded_pipeline,2026-05,10.1038/s43246-026-01213-x,pce_champion,22,tandem_4T,True,False,False
guarded_pipeline,2026-05,10.1126/sciadv.aea7043,pce_champion,22.03,unknown,True,False,False
guarded_pipeline,2026-05,10.1126/sciadv.aea7043,pce_certified,21.42,unknown,True,False,False
guarded_pipeline,2026-05,10.1126/sciadv.aec4431,pce_champion,33.63,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1126/sciadv.aec4431,pce_certified,33.48,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1126/sciadv.aec4431,active_area_cm2,1,tandem_2T,True,False,False
guarded_pipeline,2026-05,10.1126/science.aeb9953,pce_certified,27.6,unknown,True,False,False
guarded_pipeline,2026-05,10.26434/chemrxiv.15003250/v2,pce_champion,20.6,unknown,True,False,False
guarded_pipeline,2026-05,10.48550/arxiv.2605.03673,pce_champion,3.56,n-i-p,True,False,False
guarded_pipeline,2026-05,10.48550/arxiv.2605.20242,pce_champion,21.32,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.75637,pce_champion,20.59,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76218,pce_champion,24.85,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76243,pce_champion,23.3,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76257,pce_champion,26.09,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76257,active_area_cm2,0.04,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76264,pce_champion,20.35,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76291,pce_champion,26.52,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76418,pce_champion,26.08,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76562,pce_champion,25.69,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76623,pce_champion,26.62,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76643,pce_champion,21.46,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76756,pce_champion,26.76,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76756,pce_certified,26.12,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adfm.76756,active_area_cm2,12,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.202522825,pce_champion,26.54,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.202522825,pce_certified,26.24,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73535,pce_champion,26.13,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73561,pce_champion,26.14,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73561,active_area_cm2,0.05,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73567,pce_champion,23.33,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73656,pce_champion,26.6,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73656,pce_certified,26.2,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73656,active_area_cm2,0.0524,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73679,pce_certified,25.56,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73682,pce_champion,29.44,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73682,t80_h,1080,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73713,pce_champion,33.59,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73828,pce_champion,26.83,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73833,pce_champion,22.28,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73855,pce_champion,27.12,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73855,pce_certified,26.8,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/adma.73855,active_area_cm2,655.2,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/advs.76010,pce_champion,26.02,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71123,pce_champion,21,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71123,active_area_cm2,1,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71159,pce_certified,26.61,module,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71159,active_area_cm2,0.06734,module,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71170,pce_champion,26.1,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71174,pce_champion,20.8,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71181,pce_champion,25.18,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71216,pce_champion,22.79,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71216,pce_certified,21.34,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/aenm.71222,pce_champion,26.13,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/anie.2412282,pce_champion,22.61,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/anie.2535666,pce_champion,22.27,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/anie.2974414,pce_champion,26.52,module,True,False,False
guarded_pipeline,2026-06,10.1002/anie.2974414,active_area_cm2,50,module,True,False,False
guarded_pipeline,2026-06,10.1002/anie.4500167,pce_champion,26.66,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/anie.4500167,active_area_cm2,1.04,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/anie.4918900,pce_champion,29.29,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/anie.4918900,pce_certified,28.79,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/anie.5595275,pce_champion,29.18,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/anie.5595275,t80_h,500,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/anie.7010126,pce_champion,26.47,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/cey2.70296,pce_champion,17.25,tandem_4T,True,False,False
guarded_pipeline,2026-06,10.1002/eem2.70443,pce_champion,26.33,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/eem2.70453,pce_champion,29.08,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/ente.70501,pce_champion,26.75,tandem_4T,True,False,False
guarded_pipeline,2026-06,10.1002/ente.70553,pce_champion,31.92,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1002/smll.202510785,pce_champion,26.15,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1002/smll.202514809,pce_champion,23,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74043,pce_champion,21.57,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74076,pce_champion,21.36,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74086,pce_champion,15.85,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74200,pce_champion,25.13,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74278,pce_champion,26.47,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74279,pce_champion,24.63,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74319,pce_champion,30.18,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74320,pce_champion,24.08,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74320,t80_h,2000,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/smll.74328,pce_champion,25.94,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/solr.70363,pce_champion,18.48,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/solr.70385,pce_champion,20.05,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/solr.70394,pce_champion,20.05,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/solr.70405,pce_champion,26.6,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1002/solr.70406,pce_champion,20.7,unknown,True,False,False
guarded_pipeline,2026-06,10.1002/solr.70410,pce_champion,23.4,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1002/solr.70410,active_area_cm2,1,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1007/s40243-026-00382-6,pce_champion,29.41,unknown,True,False,False
guarded_pipeline,2026-06,10.1016/j.cej.2026.177834,pce_champion,11,unknown,True,False,False
guarded_pipeline,2026-06,10.1016/j.cej.2026.177834,t80_h,1000,unknown,True,False,False
guarded_pipeline,2026-06,10.1016/j.chphi.2026.101092,pce_champion,12.0,unknown,True,False,False
guarded_pipeline,2026-06,10.1016/j.rineng.2026.111690,pce_champion,19.93,unknown,True,False,False
guarded_pipeline,2026-06,10.1016/j.rineng.2026.111690,active_area_cm2,2,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acs.jpclett.6c01395,pce_champion,21.84,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acs.jpclett.6c01458,pce_champion,22.14,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acs.jpclett.6c01531,pce_champion,22.4,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acs.jpclett.6c01531,t80_h,3600,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acs.jpclett.6c01600,pce_champion,15.84,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acs.nanolett.6c00804,pce_champion,25.22,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsaem.6c00330,pce_champion,24,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsaem.6c00778,pce_champion,20.76,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1021/acsaem.6c01329,pce_champion,23.3,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsaem.6c01363,pce_champion,25.06,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsaem.6c01434,pce_champion,7.66,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsaem.6c01493,pce_champion,12.09,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsami.6c01472,pce_champion,19.9,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsami.6c01787,pce_champion,23.16,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsami.6c02373,pce_champion,25.16,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsami.6c04650,pce_champion,23.74,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsami.6c05001,pce_champion,24.97,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsami.6c05326,pce_champion,17.73,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsami.6c06698,pce_champion,24.42,n-i-p,True,False,False
guarded_pipeline,2026-06,10.1021/acsami.6c07582,pce_champion,28.4,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1021/acsenergylett.6c00641,pce_champion,14.8,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsenergylett.6c00703,pce_champion,26.78,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsenergylett.6c01257,pce_champion,26.93,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsenergylett.6c01257,pce_certified,26.44,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsenergylett.6c01291,pce_champion,26.54,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsenergylett.6c01291,active_area_cm2,0.1,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1021/acsenergylett.6c01505,pce_champion,10.45,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acsmaterialslett.5c01678,pce_champion,26.58,unknown,True,False,False
guarded_pipeline,2026-06,10.1021/acssuschemeng.6c04546,pce_champion,25.4,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-72581-8,pce_certified,26.1,unknown,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-73276-w,pce_champion,26.13,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-73276-w,pce_certified,32.95,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-73276-w,active_area_cm2,57.6,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-73739-0,pce_champion,25.61,unknown,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-74107-8,pce_champion,27.29,unknown,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-74107-8,pce_certified,26.84,unknown,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-74285-5,pce_champion,25.54,unknown,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-74288-2,pce_champion,26.88,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1038/s41467-026-74288-2,active_area_cm2,29.7,p-i-n,True,False,False
guarded_pipeline,2026-06,10.1038/s43246-026-01252-4,pce_champion,12.1,unknown,True,False,False
guarded_pipeline,2026-06,10.1088/2752-5724/ae7817,pce_champion,22.21,tandem_4T,True,False,False
guarded_pipeline,2026-06,10.1126/sciadv.aef6596,pce_certified,27.28,unknown,True,False,False
guarded_pipeline,2026-06,10.1126/sciadv.aef6596,t80_h,3566,unknown,True,False,False
guarded_pipeline,2026-06,10.1126/science.aef5355,pce_champion,33.2,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1126/science.aef5355,pce_certified,33.6,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.1126/science.aef5355,active_area_cm2,1,tandem_2T,True,False,False
guarded_pipeline,2026-06,10.3390/nano16130795,pce_champion,15.44,p-i-n,True,False,False
guarded_pipeline,2026-06,10.48550/arxiv.2606.12083,pce_champion,28.85,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.76731,pce_champion,16.16,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.76848,pce_champion,25.67,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.76878,pce_champion,25.75,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.76878,active_area_cm2,1,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.76974,pce_champion,25.73,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.77015,pce_champion,26.33,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.77164,pce_champion,26.15,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.77164,active_area_cm2,93.1,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.77175,pce_champion,25.76,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.77211,pce_champion,26.07,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.77373,pce_champion,26.32,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/adfm.77378,pce_champion,26.13,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/adma.73807,pce_champion,27.31,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.73807,pce_certified,27.31,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.73807,active_area_cm2,684.75,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.73886,pce_champion,26.33,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.73950,pce_champion,26.7,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74033,pce_champion,26.9,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74033,pce_certified,26.14,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74060,pce_champion,26.21,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74078,pce_champion,30.13,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74078,pce_certified,29.57,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74183,pce_champion,25.92,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74220,pce_champion,26.6,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74243,pce_champion,26.54,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74243,t80_h,9800,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74247,pce_champion,26.61,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74316,pce_certified,26.94,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74316,active_area_cm2,25,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/adma.74416,pce_champion,26.78,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/advs.76463,pce_champion,28,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/advs.76508,pce_champion,26.32,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/advs.76508,active_area_cm2,0.072,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.202506753,pce_champion,30,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71259,pce_champion,23.38,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71267,pce_champion,26.4,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71267,pce_certified,25.9,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71282,pce_champion,26.67,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71305,pce_champion,27.25,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71305,pce_certified,26.84,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71312,pce_champion,25.3,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71317,pce_champion,31.66,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71317,t80_h,6785,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/aenm.71336,pce_champion,27.84,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/anie.1018855,pce_champion,26.87,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.1676645,pce_champion,33.21,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/anie.1676645,pce_certified,32.13,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/anie.1678852,pce_champion,26.76,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.1864800,pce_champion,26.85,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.2884874,pce_champion,25.8,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/anie.2924886,pce_champion,26.81,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/anie.4031162,pce_champion,26.2,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.4177367,pce_champion,25.24,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/anie.5216345,pce_champion,26.12,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/anie.5216345,active_area_cm2,0.09,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/anie.5530609,pce_champion,32.03,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/anie.5530609,active_area_cm2,1.05,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/anie.7090517,pce_champion,26.82,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.7827890,pce_champion,15.56,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.7827890,pce_certified,14.67,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.7827890,active_area_cm2,0.049,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.8080769,pce_champion,27.06,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.8080769,pce_certified,26.82,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/anie.8080769,active_area_cm2,21.54,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/cnl2.70189,pce_champion,21.54,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/ece2.70102,pce_champion,22.68,module,True,False,False
guarded_pipeline,2026-07,10.1002/ece2.70102,active_area_cm2,63.7,module,True,False,False
guarded_pipeline,2026-07,10.1002/ente.70590,pce_champion,30.81,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/pip.70131,pce_champion,29.64,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74289,pce_champion,25.53,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74356,pce_champion,20.71,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74390,pce_champion,18.89,unknown,True,False,False
