work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1002/aenm.71462,10.1002/aenm.71462,Selenocyanate Driven Organic Cations Homogenization in Wide‐Bandgap Perovskite,Advanced Energy Materials,journal,2026-08-18,article,en,defects,,experimental,0.1591,City University Of Hong Kong,0,hybrid,1
10.1002/admi.70644,10.1002/admi.70644,Spike‐Type Band Alignment via in 2 Se 3 /CuI Charge‐Transport Engineering Enables 26% Efficient Lead‐Free RbSn 0.5 Ge 0.5 I 3 Perovskite Solar Cells,Advanced Materials Interfaces,journal,2026-08-18,article,en,interfaces,,theory,0.2,Pabna University Of Science And Technology,0,gold,0
10.48550/arxiv.2608.24924,10.48550/arxiv.2608.24924,Polyaniline as a conductive polymer and its role in improving the efficiency and conductivity of perovskite solar cells,arXiv (Cornell University),repository,2026-08-18,preprint,en,interfaces,,experimental,0.04,,0,green,1
10.1002/smll.75056,10.1002/smll.75056,Structural Compensation Strategy: Composite NiO x Hole Transport Layers Enabling High‐Efficiency and Scalable Inverted Perovskite Solar Cells,Small,journal,2026-08-19,article,en,interfaces,,scale_up,0.18,Baoding University,0,closed,1
10.3390/coatings16080986,10.3390/coatings16080986,The Influence of Meniscus Characteristics on Slot-Die Coating Uniformity,Coatings,journal,2026-08-19,article,en,scale_up,,scale_up,0.0909,Xi'an University Of Technology,0,gold,0
10.1007/s11664-026-13112-5,10.1007/s11664-026-13112-5,Multifunctional Properties of Lead-Free Vacancy-Ordered Cs2SnI6 Double Perovskite for Energy Conversion Applications,Journal of Electronic Materials,journal,2026-08-19,article,en,composition,,experimental,0.1,University Ferhat Abbas Of Setif,0,closed,0
10.1007/s11664-026-13097-1,10.1007/s11664-026-13097-1,Comparative Analysis of Inorganic Hole Transport Materials for High-efficiency CsSnI3 Perovskite Solar Cells,Journal of Electronic Materials,journal,2026-08-19,article,en,interfaces,,experimental,0.08,Yancheng,0,closed,0
10.1016/j.cocom.2026.e01440,10.1016/j.cocom.2026.e01440,"High-performance of simple halide perovskites RbGaX3 (X=Cl, Br) for photovoltaic solar energy through DFT and SCAPS-1D methods",Computational Condensed Matter,journal,2026-08-19,article,en,composition,,theory,0.0,,0,closed,0
10.1002/anie.2298813,10.1002/anie.2298813,Orientation‐Engineered Interfacial Bi‐Anchoring Molecules for Efficient and Stable Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-08-19,article,en,stability,,experimental,0.0455,Anhui Normal University,0,bronze,0
10.1021/acs.jpclett.6c01871,10.1021/acs.jpclett.6c01871,Non-Negligible Intrinsic Nonradiative Recombination in Ideal Wide-Bandgap Mixed-Halide Perovskites,The Journal of Physical Chemistry Letters,journal,2026-08-19,article,en,composition,,theory,0.1167,Fuyang Normal University,0,closed,1
10.1016/j.surfin.2026.110441,10.1016/j.surfin.2026.110441,Ambient-air fabrication of high-efficiency perovskite solar cells unlocked by sodium cyclamate dual-site passivation,Surfaces and Interfaces,journal,2026-08-19,article,en,defects,,experimental,0.1364,,0,closed,0
10.1002/adfm.77856,10.1002/adfm.77856,Reconstruction of Hole‐Selective Perovskite Contact Enables Highly Efficient Two‐Step Perovskite Solar Cells via Improved Energetics,Advanced Functional Materials,journal,2026-08-19,article,en,stability,,experimental,0.0455,East China Normal University,0,closed,0
10.1002/adfm.202532038,10.1002/adfm.202532038,Large‐Scale Perovskite Photovoltaics: Mitigating Defect Challenges in Upscaled Modules and Monolithic Tandem Cells,Advanced Functional Materials,journal,2026-08-19,article,en,architecture,,review,0.0968,Yangzhou University,0,closed,1
10.1002/ange.2298813,10.1002/ange.2298813,Orientation‐Engineered Interfacial Bi‐Anchoring Molecules for Efficient and Stable Perovskite Solar Cells,Angewandte Chemie,journal,2026-08-19,article,en,stability,,experimental,0.0455,Anhui Normal University,0,closed,0
10.1016/j.dyepig.2026.114120,10.1016/j.dyepig.2026.114120,Self-doped multifunctional and sustainable naphthalene diimide for buffer-layer-free perovskite solar cells,Dyes and Pigments,journal,2026-08-19,article,en,composition,,experimental,0.0,Ajou University,0,closed,0
10.1002/adma.74489,10.1002/adma.74489,Graded Supramolecular Frameworks for Extending Space‐Charge Modulation Regions and Boosting Carrier Dynamics in Perovskite Solar Cells,Advanced Materials,journal,2026-08-19,article,en,stability,,experimental,0.0758,Dalian University Of Technology,0,closed,1
10.1002/aenm.71474,10.1002/aenm.71474,Suppressing Non‐Radiative Recombination in Perovskite Solar Cells Through Integrated Tuning of Out‐of‐Plane Lattice Texture and Strain,Advanced Energy Materials,journal,2026-08-19,article,en,composition,,experimental,0.0,Shenzhen University,0,closed,1
10.1002/adma.74629,10.1002/adma.74629,Geometrically Asymmetric Phosphonium Zwitterions Enable Efficient Printable Mesoscopic Perovskite Solar Cells,Advanced Materials,journal,2026-08-19,article,en,stability,,experimental,0.0455,Wuhan National Laboratory For Optoelectronics,0,closed,1
10.1002/aenm.71465,10.1002/aenm.71465,"A Practical, Technology‐Agnostic Framework For Shockley–Queisser Benchmarking of Solar Cells: Robust Bandgap Definitions and Loss Decomposition From EQE, Electroluminescence, and J – V Data",Advanced Energy Materials,journal,2026-08-19,article,en,composition,,experimental,0.0,Korea University,0,closed,1
10.1016/j.physb.2026.419209,10.1016/j.physb.2026.419209,Effects of structural distortion on the photovoltaic and thermoelectric properties of RbGeI3: A comparative first-principles study of cubic and D-cubic phases,Physica B Condensed Matter,journal,2026-08-19,article,en,composition,,theory,0.0,Université Sultan Moulay Slimane,0,closed,0
10.1016/j.cej.2026.180942,10.1016/j.cej.2026.180942,Polymer-reinforced self-assembled monolayers via solubility selectivity enable dense buried interfaces in inverted perovskite solar cells,Chemical Engineering Journal,journal,2026-08-19,article,en,composition,,experimental,0.0,,0,closed,0
10.1016/j.orgel.2026.107472,10.1016/j.orgel.2026.107472,Multifunctional antisolvent-assisted crystallization and surface defect passivation for efficient and stable perovskite solar cells,Organic Electronics,journal,2026-08-19,article,en,defects,,experimental,0.2273,Jackson State University,0,closed,0
10.70917/ijcisim-2026-4889,10.70917/ijcisim-2026-4889,Numerical Analysis of High-Efficiency Inverted Perovskite Solar Cells: Impact of ETL Selection and Device Parameter Optimization,International Journal of Computer Information Systems and Industrial Management Applications,journal,2026-08-19,article,en,interfaces,,theory,0.28,Oriental University,0,diamond,0
10.70917/ijcisim-2026-4888,10.70917/ijcisim-2026-4888,The Impact of Back-Contact Materials and Absorber Layer Optimization on the Efficiency of Silicon and Tin-Based Perovskite Solar Cells-A SCAPS-1D Comparative Study,International Journal of Computer Information Systems and Industrial Management Applications,journal,2026-08-19,article,en,composition,,theory,0.05,Oriental University,0,diamond,0
10.21203/rs.3.rs-10667647/v1,10.21203/rs.3.rs-10667647/v1,Modeling efficiency penalties of narrow-bandgap perovskites in Si-based tandem solar cells: Incorporating luminescent coupling at non-ideal absorption,Research Square,repository,2026-08-20,preprint,en,architecture,,experimental,0.0968,Leibniz University Hannover,0,green,0
10.1016/j.jallcom.2026.190538,10.1016/j.jallcom.2026.190538,Unlocking high efficiency in lead-free Cs2AgSbBr6 perovskite solar cells enabled by LaFeO3 hole transport layer,Journal of Alloys and Compounds,journal,2026-08-20,article,en,composition,,experimental,0.1,Liaoning Technical University,0,closed,0
10.1016/j.solener.2026.115025,10.1016/j.solener.2026.115025,Research progress of inorganic CsPbX3 perovskite solar cells,Solar Energy,journal,2026-08-20,article,en,composition,,experimental,0.0,Northeast Electric Power University,0,closed,0
10.1002/adfm.77637,10.1002/adfm.77637,High‐Performance Perovskite/Silicon Tandem Solar Cells via Ion Modulation,Advanced Functional Materials,journal,2026-08-20,article,en,architecture,,theory,0.0968,University Of Science And Technology Of China,0,closed,1
10.1002/adma.74694,10.1002/adma.74694,Pathways to High‐Efficiency Perovskite‐Organic Tandem Solar Cells,Advanced Materials,journal,2026-08-20,article,en,architecture,,review,0.0968,Beijing National Laboratory For Molecular Sciences,0,closed,0
10.1007/s12596-026-03269-x,10.1007/s12596-026-03269-x,"Modelling, optimization, and numerical simulation for efficiency enhancement of lead-free Cs2AgBiI6 perovskite solar cells using a double electron transport layer",Journal of Optics,journal,2026-08-20,article,en,composition,,theory,0.1,Indian,0,closed,0
10.1038/s41467-026-76848-y,10.1038/s41467-026-76848-y,Symmetry-breaking co-assembly of conjugated molecules boosts perovskite photovoltaics,Nature Communications,journal,2026-08-20,article,en,stability,interfaces,experimental,0.0909,Hong Kong Polytechnic University,0,gold,1
10.1016/j.nxnano.2026.100697,10.1016/j.nxnano.2026.100697,Strain-mediated electronic and optoelectronic attributes of cubic MAPbCl3 perovskites: A first-principles viewpoint,Next Nanotechnology,journal,2026-08-20,article,en,stability,,theory,0.0152,Jahangirnagar University,0,gold,0
10.1038/s43246-026-01261-3,10.1038/s43246-026-01261-3,Eco-friendly water-synthesis of lead-free Cs2AgBiBr6 perovskites,Communications Materials,journal,2026-08-20,article,en,composition,,experimental,0.1,,0,gold,1
10.1002/adfm.77814,10.1002/adfm.77814,Aromatic Interaction Tailored Interfacial Chemical Reactivity of the Perovskite/Self‐Assembled Monolayers for Efficient and Stable Perovskite Solar Cells,Advanced Functional Materials,journal,2026-08-20,article,en,interfaces,stability,experimental,0.1,Nanjing University Of Aeronautics And Astronautics,0,closed,0
10.1016/j.cej.2026.181004,10.1016/j.cej.2026.181004,Vitamin C-engineered lamellar PbI2 framework for efficient and stable FAPbI3 perovskite solar cells,Chemical Engineering Journal,journal,2026-08-20,article,en,composition,,experimental,0.0,Fujian Jiangxia University,0,closed,0
10.1126/science.aeg8415,10.1126/science.aeg8415,Redirecting wet–interfacial redox pathways for efficient inverted perovskite solar cells,Science,journal,2026-08-20,article,en,stability,,experimental,0.1061,Sungkyunkwan University,0,closed,1
10.1002/adfm.77833,10.1002/adfm.77833,Defect Healing of Electron Transport Layers Using Multifunctional Carboxyl Acid for Carbon‐Based Flexible Perovskite Solar Cells,Advanced Functional Materials,journal,2026-08-20,article,en,defects,interfaces,experimental,0.1591,Yan'an University,0,closed,1
10.1002/adfm.77828,10.1002/adfm.77828,Buried‑Interface Seeded Bottom‑Up Growth for Universal High‑Efficiency p–i–n Perovskites,Advanced Functional Materials,journal,2026-08-20,article,en,interfaces,,experimental,0.14,Nanjing Tech University,0,closed,0
10.1016/j.dyepig.2026.114137,10.1016/j.dyepig.2026.114137,Y-shaped asymmetric triphenylamine-substituted small-molecule hole-transporting materials: the role of functional groups,Dyes and Pigments,journal,2026-08-20,article,en,composition,,experimental,0.0,Skolkovo,0,closed,0
10.1002/adfm.77750,10.1002/adfm.77750,Benzothiadiazole Suppresses Hydrogen Bond‐Driven Aggregation to Enable Highly Uniform SAMs for 26.67%‐Efficient Perovskite Solar Cells,Advanced Functional Materials,journal,2026-08-20,article,en,interfaces,scale_up,scale_up,0.1,University Of South China,0,closed,0
10.1007/s40843-026-4463-3,10.1007/s40843-026-4463-3,TMPU-based phase-locking strategy for spatiotemporally homogeneous crystallization enables ambient scalable perovskite photovoltaics,Science China Materials,journal,2026-08-20,article,en,scale_up,,experimental,0.0606,University Of Washington,0,closed,0
10.1002/advs.76950,10.1002/advs.76950,Anchor Engineering of Hole‐Selective Enamine‐Based Self‐Assembling Monolayers for Perovskite Solar Cells,Advanced Science,journal,2026-08-21,article,en,interfaces,,scale_up,0.14,Kaunas University Of Technology,0,gold,1
10.1007/s10904-026-04473-9,10.1007/s10904-026-04473-9,Integration of SCAPS-1D and Machine Learning for Optimizing CuAgBi2I8 Solar Cells by Employing Copper-Based Chalcogenide Hole Transport Layers,Journal of Inorganic and Organometallic Polymers and Materials,journal,2026-08-21,article,en,interfaces,,theory,0.08,Tianjin University,0,closed,0
10.1002/adfm.77815,10.1002/adfm.77815,Tailoring Light Management in All‐Perovskite Tandem Solar Cells: The Impact of Nanotextures,Advanced Functional Materials,journal,2026-08-21,article,en,architecture,,experimental,0.0968,Helmholtz-zentrum Berlin Für Materialien Und Energie,0,hybrid,0
10.1016/j.cej.2026.181033,10.1016/j.cej.2026.181033,Durable and efficient 2D/3D perovskite bulk heterojunction solar cells via BA2MAPb2I7 single crystal addition,Chemical Engineering Journal,journal,2026-08-21,article,en,composition,,experimental,0.0667,Guangzhou University,0,closed,0
10.22541/authorea.15007746/v1,10.22541/authorea.15007746/v1,Hierarchical MOF Buried Interfaces Enable Directed Perovskite Growth toward Efficient and Durable Solar Cells,,,2026-08-21,preprint,en,interfaces,,experimental,0.1,Zhengzhou University Of Light Industry,0,closed,1
10.26434/chemrxiv.15007735/v1,10.26434/chemrxiv.15007735/v1,Risk-Aware Design of Nanostructured All-Perovskite Tandem Solar Cells under Fabrication Variability Using Gaussian Process Surrogates and CVaR Optimization,ChemRxiv,repository,2026-08-21,preprint,en,architecture,,experimental,0.1935,Tarbiat Modares University,0,green,1
10.1038/s41598-026-67175-9,10.1038/s41598-026-67175-9,Strain-enhanced performance in ultra-soft CsSn(Br3−xClx) perovskites for flexible optoelectronics,Scientific Reports,journal,2026-08-21,article,en,composition,interfaces,theory,0.0833,Shahid Beheshti University,0,gold,0
10.1002/adfm.77855,10.1002/adfm.77855,Diminishing Defect and Ion Migration in Perovskite‐Organic Tandem Solar Cells by Ordered Anion‐Cation Modification Approach,Advanced Functional Materials,journal,2026-08-21,article,en,defects,,experimental,0.2955,Qingdao University,0,closed,1
10.1088/2631-8695/ae9cfe,10.1088/2631-8695/ae9cfe,"Redefining tropical photovoltaics: an AI–DFT-driven physics-constrained framework linking electronic structure, climate response, and device-level performance in CsPbI 3 perovskites",Engineering Research Express,journal,2026-08-21,article,en,composition,defects,theory,0.0333,University Of Mines And Technology,0,hybrid,0
10.1021/acs.nanolett.6c03508,10.1021/acs.nanolett.6c03508,All-Perovskite Low-Dimensional/Quantum Dot Heterojunctions for Long-Term Efficient Quantum Dot Solar Cells,Nano Letters,journal,2026-08-21,article,en,architecture,,experimental,0.0968,Xi'an Jiaotong University,0,closed,1
10.1134/s1063782626600385,10.1134/s1063782626600385,Improving Lead-Free MAGeI3 Perovskite Solar Cell Performance with Ce-ZnO:Al Electron Transport Layer: a Numerical Study,Semiconductors,journal,2026-08-21,article,en,interfaces,composition,theory,0.16,Indian,0,closed,0
10.1088/1361-648x/ae9d0d,10.1088/1361-648x/ae9d0d,"Lead-free tin halide perovskites: progress, photophysics, and applications in next-generation optoelectronics",Journal of Physics Condensed Matter,journal,2026-08-21,article,en,composition,,review,0.1,Indian,0,hybrid,0
10.1016/j.cej.2026.181013,10.1016/j.cej.2026.181013,Liquid crystal directed spatiotemporal crystallization regulation for phase segregation suppression in wide-bandgap perovskite solar cells,Chemical Engineering Journal,journal,2026-08-21,article,en,composition,,experimental,0.0,Inner Mongolia University,0,closed,0
10.1016/j.physb.2026.419238,10.1016/j.physb.2026.419238,Tailoring the perovskite solar cell performance through Ti3C2 MXene-modified Sm2O3 electron transport layers with improved recombination resistance,Physica B Condensed Matter,journal,2026-08-21,article,en,interfaces,,experimental,0.08,University Of The Punjab,0,closed,0
10.1126/sciadv.aef7693,10.1126/sciadv.aef7693,Molecular-driven lead-free halide photoferroelectric solid solution for high-temperature sensitive self-powered x-ray detection,Science Advances,journal,2026-08-21,article,en,,,,,Fujian,0,gold,0
10.1002/adfm.77805,10.1002/adfm.77805,Two Birds With One Stone: Modifier Interfacial Engineering for High‐Efficiency Stable p‐i‐n All‐Inorganic Perovskite/Organic Tandem Solar Cells,Advanced Functional Materials,journal,2026-08-21,article,en,stability,,experimental,0.1364,South China University Of Technology,0,closed,1
10.1007/s11468-026-03411-2,10.1007/s11468-026-03411-2,Plasmonic Metal Nanoparticles for Enhanced Photon Management in Perovskite Solar Cells,Plasmonics,journal,2026-08-21,article,en,stability,,experimental,0.0303,Hamad Bin Khalifa University,0,hybrid,0
10.1021/acsomega.6c06694,10.1021/acsomega.6c06694,Systematic Optimization of Sputtered AZO Thin Films and Their Integration as Alternative Transparent Electrodes for Perovskite Solar Cells,ACS Omega,journal,2026-08-21,article,en,architecture,,experimental,0.0484,Necmettin Erbakan University,0,gold,0
10.1021/acsami.6c12347,10.1021/acsami.6c12347,Synergistic Effect of Guanidinium Iodide and Cesium Iodide for Enhanced Perovskite Crystal Quality and Device Performance in Hybrid Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-08-21,article,en,composition,,experimental,0.05,Ningbo University Of Technology,0,closed,0
10.1021/acsaem.6c01031,10.1021/acsaem.6c01031,"Stability and Hole-Conductivity Advantages of a Spiro[1,3-dithiolane-2,9′-fluorene] Core Relative to a Dibenzothiophene in Hole-Transporting Materials with Outdoor and Indoor Photovoltaic Applications",ACS Applied Energy Materials,journal,2026-08-21,article,en,composition,,experimental,0.0,Kaunas University Of Technology,0,hybrid,1
10.1142/s0217984926502076,10.1142/s0217984926502076,High-performance lead-free perovskite photovoltaics using copper phthalocyanine hole transport layer,Modern Physics Letters B,journal,2026-08-21,article,en,interfaces,composition,experimental,0.16,Twitter (united States),0,closed,0
10.1142/s0217984926502118,10.1142/s0217984926502118,"DFT Insights on Physical Characteristics of Halide Double Perovskites Rb 2 AuXZ 6 (X=Al, Ga; Z=Cl, Br) for Energy Harvesting Technologies",Modern Physics Letters B,journal,2026-08-21,article,en,stability,,theory,0.0152,,0,closed,0
10.1016/j.mser.2026.101281,10.1016/j.mser.2026.101281,Supramolecular orchestration of fullerene transport layer propelling wide-bandgap inverted perovskite solar cells toward Shockley-Queisser limit,Materials Science and Engineering R Reports,journal,2026-08-22,article,en,composition,,experimental,0.0,Southwest Jiaotong University,0,closed,0
10.1016/j.egyr.2026.109682,10.1016/j.egyr.2026.109682,Advances in carbon nanostructures and organic semiconductors for next-generation solar cells: A comprehensive review,Energy Reports,journal,2026-08-22,article,en,scale_up,,review,0.0303,Islamic Azad University Of Gachsaran,0,gold,1
10.1016/j.synthmet.2026.118280,10.1016/j.synthmet.2026.118280,The evolutionary journey of indolocarbazoles in photovoltaic materials,Synthetic Metals,journal,2026-08-22,article,en,composition,,experimental,0.0,,0,closed,0
10.1002/adma.74786,10.1002/adma.74786,Air‐Processed Perovskite/Silicon Tandem Solar Cells via Iodide Oxidation Suppression,Advanced Materials,journal,2026-08-22,article,en,architecture,,experimental,0.0968,Jilin University,0,closed,0
10.1002/adma.74784,10.1002/adma.74784,Intermediate‐Phase‐Mediated Homogeneous Crystallization of Wide‐Bandgap Perovskite for Efficient Silicon/Perovskite Tandem Solar Cells,Advanced Materials,journal,2026-08-22,article,en,architecture,stability,experimental,0.0968,Dalian University Of Technology,0,closed,0
10.1088/2053-1591/ae9d20,10.1088/2053-1591/ae9d20,Active learning and explainable machine intelligence for lead-free chalcogenide perovskite photovoltaics: Gaussian process Bayesian optimization and SHAP interpretability applied to CaZrSe 3 /CdZnS solar cells,Materials Research Express,journal,2026-08-22,article,en,composition,,theory,0.1333,Universitat Politècnica De València,0,gold,0
10.1016/j.mtphys.2026.102194,10.1016/j.mtphys.2026.102194,Performance loss management of wide-bandgap perovskite in all-perovskite tandem photovoltaic applications,Materials Today Physics,journal,2026-08-22,article,en,architecture,,experimental,0.1935,Advanced Energy (united States),0,closed,0
10.1016/j.solmat.2026.114662,10.1016/j.solmat.2026.114662,Carbazole-based organic ammonium iodide salts as a versatile interlayer for the HTL/perovskite interface in inverted perovskite solar cells,Solar Energy Materials and Solar Cells,journal,2026-08-22,article,en,interfaces,,experimental,0.16,Imec The Netherlands,0,closed,0
10.1002/adma.74771,10.1002/adma.74771,Conformational Elasticity at the Buried Interface: 26.89% Perovskite Solar Cells and 23.95% Certified Modules,Advanced Materials,journal,2026-08-22,article,en,interfaces,,experimental,0.2,Changzhou University,0,closed,0
10.1038/s41598-026-66524-y,10.1038/s41598-026-66524-y,Multiscale first-principles investigation of vacancy-ordered lead halide double perovskites for photocatalytic oxidation and high-efficiency photovoltaic applications,Scientific Reports,journal,2026-08-22,article,en,defects,,theory,0.1364,Khulna University Of Engineering And Technology,0,gold,0
10.1016/j.nxmate.2026.103267,10.1016/j.nxmate.2026.103267,Efficiency enhancement of lead-free CH3NH3SnI3 perovskite solar cells using SCAPS-1D simulation and machine learning optimization,Next Materials,journal,2026-08-22,article,en,interfaces,composition,theory,0.16,University Of Barishal,0,gold,0
10.1002/smll.74689,10.1002/smll.74689,"Stoichiometry‐Driven Interdependencies in PECVD a‐SiN x :H Films: Linking Hydrogen Behavior, Optical Properties, and c‐Si Solar Cell Performance",Small,journal,2026-08-22,article,en,defects,,experimental,0.1136,Korea University,0,hybrid,1
10.1002/adma.74758,10.1002/adma.74758,Molecular Synergy‐Enabled Buried Interface Engineering Toward Highly Efficient and Operationally Stable Flexible Perovskite Photovoltaics,Advanced Materials,journal,2026-08-22,article,en,interfaces,,experimental,0.2,Zhejiang University Of Science And Technology,0,closed,0
10.1007/s10904-026-04511-6,10.1007/s10904-026-04511-6,Enhanced Photovoltaic Performance of Cs2AgBiBr6 Solar Cells Through Mg/Cu co-Doped TiO2 and Ge-Substituted Cu2ZnSnS4 Transport Layers,Journal of Inorganic and Organometallic Polymers and Materials,journal,2026-08-22,article,en,composition,,experimental,0.0,Chouaib Doukkali University,0,closed,0
10.1002/smll.75360,10.1002/smll.75360,Competitive Ligand Modulation Reduces Buried Interfacial Voids and Defects Enabling 26.17% Efficient Perovskite Solar Cells,Small,journal,2026-08-22,article,en,defects,,experimental,0.1591,Beihang University,0,closed,1
10.1021/acsanm.6c03215,10.1021/acsanm.6c03215,ZnCl2-Mediated Facet Engineering of RP-Phase Nanocrystals for Perovskite Solar Cells,ACS Applied Nano Materials,journal,2026-08-22,article,en,interfaces,,experimental,0.04,Hebei University Of Technology,0,closed,0
10.3390/polym18172037,10.3390/polym18172037,Organic and Perovskite Solar Cells with Printed Electrodes,Polymers,journal,2026-08-22,article,en,interfaces,scale_up,review,0.04,Incheon National University,0,gold,0
10.1002/smll.75320,10.1002/smll.75320,Asymmetric Doping–Driven Internal Field Engineering in p–n Homojunctions for Efficient Perovskite Solar Cells,Small,journal,2026-08-23,article,en,defects,,experimental,0.0455,Kyungpook National University,0,bronze,0
10.1007/s43939-026-00904-z,10.1007/s43939-026-00904-z,Predictive insights and optimization of $${\textrm{Rb}_{2}\textrm{AgInCl}_{6}}$$ double perovskite solar cells using SCAPS 1D and machine learning,Discover Materials,journal,2026-08-23,article,en,composition,,theory,0.05,Symbiosis International University,0,gold,0
10.1002/anie.3095986,10.1002/anie.3095986,Ga Doping Enables (110) Facet Control and Surface Passivation of SnO 2 for Efficient and Stable Inverted Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-08-23,article,en,defects,,experimental,0.2045,Beijing National Laboratory For Molecular Sciences,0,closed,1
10.1002/ange.3095986,10.1002/ange.3095986,Ga Doping Enables (110) Facet Control and Surface Passivation of SnO 2 for Efficient and Stable Inverted Perovskite Solar Cells,Angewandte Chemie,journal,2026-08-23,article,en,defects,,experimental,0.2045,Beijing National Laboratory For Molecular Sciences,0,closed,0
10.1063/5.0337228,10.1063/5.0337228,Energy-level alignment of vacancy-ordered halide double perovskites,Applied Physics Letters,journal,2026-08-24,article,en,defects,,theory,0.1591,Centre National De La Recherche Scientifique,0,green,0
10.1016/j.cej.2026.181052,10.1016/j.cej.2026.181052,"Modulation of thermal stability, bandgap energy and photovoltaic performance in CsGeX3 perovskites by their valence electron structures",Chemical Engineering Journal,journal,2026-08-24,article,en,stability,,experimental,0.0606,North China Electric Power University,0,closed,0
10.1088/2399-1984/ae9dcb,10.1088/2399-1984/ae9dcb,Enhanced photocurrent response in epitaxial multiferroic 0.5PZT–0.5PFN thin films,Nano Futures,journal,2026-08-24,article,en,,,,,Czech Academy Of Sciences,0,hybrid,0
10.1016/j.orgel.2026.107475,10.1016/j.orgel.2026.107475,Protonation as a simple strategy to activate interfacial modifiers for high-performance perovskite solar cells,Organic Electronics,journal,2026-08-24,article,en,composition,,experimental,0.0,Jackson State University,0,closed,0
10.1007/s11082-026-09099-2,10.1007/s11082-026-09099-2,SCAPS-1D simulation of sulfide and selenide based electron transport layers for lead-free GaGeI3 perovskite solar cells,Optical and Quantum Electronics,journal,2026-08-24,article,en,composition,,theory,0.1,Begum Rokeya University,0,closed,0
10.1038/s41598-026-68598-0,10.1038/s41598-026-68598-0,Predictive modeling and discovery of double perovskite oxides for photovoltaics,Scientific Reports,journal,2026-08-24,article,en,composition,,theory,0.0,University Of Moratuwa,0,gold,0
10.1063/5.0348988,10.1063/5.0348988,Photo-pyroelectric effect induced by interfacial symmetry breaking in van der Waals contacts for self-powered dual-mode photodetection,Applied Physics Letters,journal,2026-08-24,article,en,composition,,experimental,0.0333,Jinan University,0,closed,0
10.7759/s44388-026-00241-0,10.7759/s44388-026-00241-0,Evolution of Two-Dimensional Perovskite Solar Cells: A Bibliometric Analysis of Research Trends and Collaborations,Cureus Journal of Engineering.,journal,2026-08-24,article,en,composition,,review,0.05,,0,hybrid,0
10.1007/s11082-026-09098-3,10.1007/s11082-026-09098-3,High-efficiency Cs2SnI6 double-perovskite solar cell design and optimization achieving 30.45% PCE,Optical and Quantum Electronics,journal,2026-08-24,article,en,composition,,experimental,0.0,Pravara,0,closed,0
10.1002/ange.7848549,10.1002/ange.7848549,Harnessing Molecular Tautomerism to Tune Precursor Coordination Chemistry for Efficient and Stable Perovskite Solar Cells,Angewandte Chemie,journal,2026-08-24,article,en,scale_up,,scale_up,0.0758,Soochow University,0,closed,0
10.1016/j.psep.2026.109498,10.1016/j.psep.2026.109498,Particle size dependent water leaching of lead and associated elements from a commercially developed film-type perovskite solar cell,Process Safety and Environmental Protection,journal,2026-08-24,article,en,composition,,experimental,0.0,Waseda University,0,hybrid,0
10.1002/anie.7848549,10.1002/anie.7848549,Harnessing Molecular Tautomerism to Tune Precursor Coordination Chemistry for Efficient and Stable Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-08-24,article,en,scale_up,,scale_up,0.0758,Soochow University,0,closed,1
10.1007/s11082-026-09078-7,10.1007/s11082-026-09078-7,Computational design and machine learning assisted optimization of MXene-engineered MAPbI3/MASnI3 double-absorber perovskite solar cells,Optical and Quantum Electronics,journal,2026-08-24,article,en,composition,,theory,0.0,Bose Institute,0,closed,0
10.1038/s41467-026-76847-z,10.1038/s41467-026-76847-z,Dipole-engineered co-adsorbed self-assembled monolayers boost Cs-based inorganic Pb-Sn perovskite tandem efficiency beyond 20%,Nature Communications,journal,2026-08-24,article,en,interfaces,,experimental,0.16,Ningbo University Of Technology,0,gold,1
10.70729/se26817004756,10.70729/se26817004756,ML-Based Bayesian Optimization of Indoor Perovskite Solar Cells for IoT Integration,International Journal of Scientific Engineering and Research,journal,2026-08-24,article,en,composition,architecture,experimental,0.0333,Indian,0,hybrid,0
10.1016/j.nxmate.2026.103293,10.1016/j.nxmate.2026.103293,Electronic structure and stability of lead-free CsSnBr3 perovskites: Insights from density functional theory,Next Materials,journal,2026-08-24,article,en,composition,,theory,0.1167,Tshwane University Of Technology,0,gold,0
10.34133/energymatadv.0446,10.34133/energymatadv.0446,A Conjugated Bridge Boosts Charge Extraction and Stability in Eco-friendly Perovskite Solar Cells,Energy Material Advances,journal,2026-08-24,article,en,composition,,experimental,0.0,Ludong University,0,diamond,0
10.1002/aenm.71482,10.1002/aenm.71482,Molecular Regulation toward SAM/Perovskite Interface for Efficient p‐i‐n Perovskite Solar Cells,Advanced Energy Materials,journal,2026-08-24,article,en,interfaces,,experimental,0.26,Academy Of Opto-electronics,0,closed,1
10.1002/advs.77365,10.1002/advs.77365,Design Rules for Quantitative Control of Intragrain Planar Defects in Halide Perovskites,Advanced Science,journal,2026-08-24,article,en,stability,,experimental,0.0455,Seoul National University,0,gold,0
