work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1103/3m96-tfbt,10.1103/3m96-tfbt,Perovskite Photovoltaic Module Curvature from Lamination Correlates to Operational Stability,PRX Energy,journal,2026-06-22,article,en,stability,,scale_up,0.1515,Arizona State University,0,diamond,0
10.1002/aenm.71216,10.1002/aenm.71216,Barrier‐Free Cathode Contacts for High‐Efficiency Inverted Carbon‐Perovskite Solar Cells,Advanced Energy Materials,journal,2026-06-22,article,en,interfaces,,experimental,0.08,Jinan University,0,closed,1
10.1016/j.cej.2026.178603,10.1016/j.cej.2026.178603,Unlocking the potential of sulfonate-functionalized covalent organic framework in perovskite solar cells: Mechanistic insights into high efficiency and stability,Chemical Engineering Journal,journal,2026-06-22,article,en,composition,,experimental,0.0,,0,closed,0
10.1016/j.mlblux.2026.100277,10.1016/j.mlblux.2026.100277,Advancing SAM-based tin perovskite solar cells: solvent engineering for post-treatment with ethylenediamine to passivate top perovskite surface,Materials Letters X,journal,2026-06-22,article,en,interfaces,,experimental,0.18,Sunchon National University,0,gold,0
10.1016/j.matt.2026.102877,10.1016/j.matt.2026.102877,SAM-cladded SnO2 electron-selective layer for highly efficient perovskite photovoltaics,Matter,journal,2026-06-22,article,en,interfaces,,experimental,0.12,Soochow University,0,closed,0
10.21203/rs.3.rs-10075143/v1,10.21203/rs.3.rs-10075143/v1,Vertically Partitioned Interfacial Design in Self-Powered Perovskite Photomemristors Enables CMOS-Integrated Motion Vision System,Research Square,repository,2026-06-22,preprint,en,composition,,experimental,0.0,University Of Electronic Science And Technology Of China,0,green,0
10.1002/flm2.70103,10.1002/flm2.70103,Flexible plasma‐sintered transparent conducting electrodes fabricated from particle free gold inks,FlexMat.,journal,2026-06-22,article,en,composition,,experimental,0.0,Helmholtz-zentrum Berlin Für Materialien Und Energie,0,diamond,0
10.1021/acsami.6c06698.s001,10.1021/acsami.6c06698.s001,Synergistic Co-Passivation via Ultrasmall Molecules for Efficient and Stable Perovskite Solar Cells,Figshare,repository,2026-06-22,article,en,defects,,experimental,0.3636,,0,green,0
10.1021/jacs.6c05142.s001,10.1021/jacs.6c05142.s001,Overcoming Charge-Carrier Localization in Metal Chalcohalides,Figshare,repository,2026-06-22,article,en,composition,,experimental,0.1167,,0,green,0
10.3390/mi17060758,10.3390/mi17060758,Engineering of Optoelectronic Devices for Renewable Energy Applications,Micromachines,journal,2026-06-22,article,en,architecture,,theory,0.0484,Instituto De Engenharia De Sistemas E Computadores Investigação E Desenvolviment,0,gold,0
10.33003/fjs-2026-10(anb-k)-5402,10.33003/fjs-2026-10(anb-k)-5402,Numerical Optimization of ZnO Electron Transport Layer and Absorber Properties with Temperature Effects in Germanium-Based Perovskite Solar Cells Using SCAPS-1D Simulation,FUDMA Journal of Sciences,journal,2026-06-22,article,en,interfaces,,theory,0.12,Federal Medical Centre,0,diamond,0
10.1016/j.solmat.2026.114510,10.1016/j.solmat.2026.114510,Integrated device-level and first-principles approaches for transport-layer optimization in CH3NH3SnI3 perovskite solar cells,Solar Energy Materials and Solar Cells,journal,2026-06-23,article,en,composition,,theory,0.0,Deen Dayal Upadhyaya Gorakhpur University,0,closed,0
10.1016/j.egyr.2026.109510,10.1016/j.egyr.2026.109510,Numerical optimization and electrical characterization of lead-free MASnI₃/Rb₂SnI₆ tandem perovskite solar cells: Enhanced efficiency via synergistic absorber configuration,Energy Reports,journal,2026-06-23,article,en,composition,architecture,experimental,0.1,,0,gold,0
10.1016/j.mser.2026.101242,10.1016/j.mser.2026.101242,A hybrid machine learning approach for high throughput screening of thermodynamically stable double perovskites with optimal band gap,Materials Science and Engineering R Reports,journal,2026-06-23,article,en,composition,,theory,0.0,University Of Science And Technology Of China,0,closed,0
10.21203/rs.3.rs-10098006/v1,10.21203/rs.3.rs-10098006/v1,First-Principles DFT+U Investigation of Eco-Friendly K2AgPBr6 Double Perovskite: Mechanical Ductility and Optoelectronic Resilience for Near-Infrared Harvesting and Tandem Photovoltaics,Research Square,repository,2026-06-23,preprint,en,architecture,,theory,0.0968,Hajee Mohammad Danesh Science And Technology University,0,green,0
10.3390/ma19132700,10.3390/ma19132700,Towards High-Efficiency Inverted CH3NH3GeI3 Perovskite Solar Cells,Materials,journal,2026-06-23,article,en,interfaces,,theory,0.2,Nanjing Tech University,0,gold,0
10.1016/j.matlet.2026.141150,10.1016/j.matlet.2026.141150,Epitaxial BiFeO₃ thin films on MgO: Ferroelectric photovoltaic performance and optical logic operations,Materials Letters,journal,2026-06-23,article,en,composition,,experimental,0.0,Minzu University Of China,0,closed,0
10.1016/j.rineng.2026.111690,10.1016/j.rineng.2026.111690,Scalable fabrication of SnO2 quantum dot electron-transport layers through multicycle infrared annealing for perovskite solar cells,Results in Engineering,journal,2026-06-23,article,en,scale_up,,experimental,0.0606,Chiang Mai University,0,gold,1
10.1016/j.nanoen.2026.112154,10.1016/j.nanoen.2026.112154,Integrated bulk-interface defect management via grain-boundary-mediated 2D reconstruction enables durable 2D/3D perovskite solar cells,Nano Energy,journal,2026-06-23,article,en,composition,defects,experimental,0.0667,,0,closed,0
10.1021/acsaem.6c01210,10.1021/acsaem.6c01210,Constructing Heterostructural CsPbBr 3 -PbS Quantum Dots for High-Stability Solar Cells with Efficient Infrared Energy Harvesting,ACS Applied Energy Materials,journal,2026-06-23,article,en,composition,defects,experimental,0.05,Air Force Engineering University,0,closed,1
10.1149/2162-8777/ae80f7,10.1149/2162-8777/ae80f7,First-Principles Investigation of Mn-Doped BaSnO 3 Perovskites for Enhanced Optoelectronic Performance,ECS Journal of Solid State Science and Technology,journal,2026-06-23,article,en,composition,,theory,0.0167,University Of Hassan Ii Casablanca,0,bronze,0
10.1002/smll.74320,10.1002/smll.74320,Dual‐Function Equol Molecule Suppresses Superoxide‐Mediated Degradation in Perovskite Solar Cells,Small,journal,2026-06-23,article,en,defects,stability,experimental,0.0455,South China University Of Technology,0,green,1
10.1016/j.jcis.2026.141006,10.1016/j.jcis.2026.141006,Fabrication of high photovoltaic performance tin-perovskite film using greener material,Journal of Colloid and Interface Science,journal,2026-06-23,article,en,composition,,experimental,0.0,National Central University,0,closed,0
10.63133/scf.act-chim.2026.516.06,10.63133/scf.act-chim.2026.516.06,Semiconducteurs pour les cellules photovoltaïques et photoélectrochimiques,Actualité Chimique,journal,2026-06-23,article,fr,composition,,experimental,0.0,,0,closed,0
10.1021/acsami.6c06734,10.1021/acsami.6c06734,Dithiocarbamate-Functionalized Cellulose for High-Efficiency Separation of Critical Metals from Organic Effluents,ACS Applied Materials & Interfaces,journal,2026-06-23,article,en,composition,,experimental,0.0,Kanazawa University,0,closed,0
10.1002/smll.74328,10.1002/smll.74328,Dual‐Functional Ionic Liquid Additive Enables High‐Performance Perovskite Solar Cells by Suppressing Ion Migration and Passivating Defects,Small,journal,2026-06-23,article,en,defects,,experimental,0.2955,Henan University Of Technology,0,green,1
10.1007/s00339-026-09849-9,10.1007/s00339-026-09849-9,Performance optimization of cesium halide perovskite solar cells through SCAPS-1D simulation,Applied Physics A,journal,2026-06-23,article,en,composition,,theory,0.0,,0,closed,0
10.1016/j.surfin.2026.109929,10.1016/j.surfin.2026.109929,Scalable slot-die coating of dipole-engineered self-assembled monolayers for efficient large-area perovskite photovoltaics,Surfaces and Interfaces,journal,2026-06-23,article,en,scale_up,,scale_up,0.1515,Ming Chi University Of Technology,0,closed,0
10.1002/flm2.70084,10.1002/flm2.70084,Chiral perovskites for next‐generation chiral optoelectronics and spintronics,FlexMat.,journal,2026-06-23,article,en,composition,,review,0.0,Northwestern Polytechnical University,0,diamond,0
10.1021/acsami.6c06734.s001,10.1021/acsami.6c06734.s001,Dithiocarbamate-Functionalized Cellulose for High-Efficiency Separation of Critical Metals from Organic Effluents,Figshare,repository,2026-06-23,article,en,composition,,experimental,0.0,,0,green,0
10.31083/djnb55195,10.31083/djnb55195,Designing and DFT Study of Thiophene-Based Hole Transport Materials for Applications in Organic and Efficient Perovskite Solar Cells,Digest Journal of Nanomaterials and Biostructures,journal,2026-06-23,article,en,interfaces,,theory,0.08,The University Of Agriculture Peshawar,0,gold,0
10.1002/aenm.71222,10.1002/aenm.71222,Chiral Molecular Configuration‐Mediated Crystallization of Perovskites for High‐Performance Solar Cells,Advanced Energy Materials,journal,2026-06-24,article,en,defects,,experimental,0.0909,Shaanxi Normal University,1,hybrid,1
10.1016/j.inoche.2026.117109,10.1016/j.inoche.2026.117109,Enhancing solar cell performance through fluorine-engineered SnO2-yFy ETLs,Inorganic Chemistry Communications,journal,2026-06-24,article,en,composition,,experimental,0.0,Chouaib Doukkali University,1,closed,0
10.1002/smll.74319,10.1002/smll.74319,Self‐Assembly Molecular Ordering for Strengthened Interface and Efficient Perovskite/Silicon Tandem Solar Cells,Small,journal,2026-06-24,article,en,interfaces,architecture,experimental,0.14,Kunming University Of Science And Technology,1,green,1
10.1016/j.apenergy.2026.128256,10.1016/j.apenergy.2026.128256,ChatGPT-assisted rational design for iterative performance optimization of perovskite solar cells,Applied Energy,journal,2026-06-24,article,en,composition,,experimental,0.0,,0,green,0
10.35848/1347-4065/ae822a,10.35848/1347-4065/ae822a,Vacuum-deposited PbI 2 enables uniform large-area perovskite films with enhanced device uniformity,Japanese Journal of Applied Physics,journal,2026-06-24,article,en,composition,,experimental,0.0,Kanazawa University,0,hybrid,0
10.1002/adfm.76677,10.1002/adfm.76677,Arc‐plated Graphene Enables Perovskite Surface Passivation for Durable and Efficient Solar Cells,Advanced Functional Materials,journal,2026-06-24,article,en,defects,stability,experimental,0.1364,Ningbo University Of Technology,0,closed,0
10.1016/j.egyr.2026.109435,10.1016/j.egyr.2026.109435,From theoretical analysis to device simulation: First-principles and SCAPS-1D insights into A3MI3 anti-perovskites for high-efficiency solar cells,Energy Reports,journal,2026-06-24,article,en,architecture,,theory,0.0484,Southeast University,0,gold,0
10.1002/adfm.76643,10.1002/adfm.76643,Synergistic Hole Extraction and Defect Passivation via Co‐Assembled Monolayers for Efficient Wide‐Bandgap Perovskite and Tandem Solar Cells,Advanced Functional Materials,journal,2026-06-24,article,en,defects,,experimental,0.2273,Soochow University,0,closed,1
10.61173/xh7tcp55,10.61173/xh7tcp55,Wearable perovskite devices in the biomedical field,Science and Technology of Engineering Chemistry and Environmental Protection,journal,2026-06-24,article,en,interfaces,stability,experimental,0.04,,0,bronze,0
10.1007/s10973-026-15829-1,10.1007/s10973-026-15829-1,"Advances in solar drone technology: a multi-disciplinary review of aerodynamics, energy systems, AI-driven monitoring, and applications",Journal of Thermal Analysis and Calorimetry,journal,2026-06-24,article,en,composition,,review,0.0,University Of Kerbala,0,closed,0
10.1016/j.nxmate.2026.102606,10.1016/j.nxmate.2026.102606,Inverse design framework using deep convolutional generative adversarial networks for light-trapping structures in perovskite solar cells,Next Materials,journal,2026-06-24,article,en,composition,,experimental,0.0,Saveetha University,0,gold,0
10.1038/s41467-026-74288-2,10.1038/s41467-026-74288-2,Ionic self-assembled monolayers enable neutral interfaces and synergistic charge extraction in high-efficiency perovskite solar cells,Nature Communications,journal,2026-06-24,article,en,architecture,interfaces,scale_up,0.0968,Tianjin University,0,gold,1
10.1021/acsaem.6c01434,10.1021/acsaem.6c01434,Multifunctional Buried-Interface Engineering for Efficient Low- n Quasi-2D Tin Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-06-24,article,en,composition,defects,experimental,0.15,Sophia University,0,closed,1
10.36948/ijfmr.2026.nssfigtma-2025.2016,10.36948/ijfmr.2026.nssfigtma-2025.2016,The Role of Nanotechnology and Artificial Intelligence in Next-Generation Smart and Flexible Energy Networks,International Journal For Multidisciplinary Research,journal,2026-06-24,article,en,stability,,theory,0.0455,Government Of Andhra Pradesh,0,hybrid,0
10.4028/p-inha0e,10.4028/p-inha0e,The Effect of α-Fe2O3 and Fe3O4 as Transport Layer on the Photovoltaic Performance of Perovskite-Based Solar Cells,Materials science forum,book series,2026-06-24,article,en,interfaces,,experimental,0.12,Sultan Ageng Tirtayasa University,0,hybrid,0
10.1007/s40843-026-4091-4,10.1007/s40843-026-4091-4,Bridging the scalability-stability gap in perovskite photovoltaics via solution-processed coating,Science China Materials,journal,2026-06-24,article,en,composition,,experimental,0.0,Anhui Polytechnic University,0,closed,0
10.1016/j.chemphys.2026.113344,10.1016/j.chemphys.2026.113344,"Materials-to-device assessment of lead-free Na2BAlI6 (B = K, Rb) double perovskites for high-efficiency photovoltaics",Chemical Physics,journal,2026-06-25,article,en,composition,,experimental,0.1,University Of Science And Technology Bannu,2,closed,0
10.1021/acs.energyfuels.6c00479,10.1021/acs.energyfuels.6c00479,UV–Ozone-Modified PSS-Free PEDOT Enhances Interfacial Contact in Regular Perovskite Indoor Photovoltaics,Energy & Fuels,journal,2026-06-25,article,en,composition,,experimental,0.0833,Dankook University,1,closed,0
10.1016/j.mser.2026.101262,10.1016/j.mser.2026.101262,Precursor coordination governs defect evolution and nonradiative recombination in wide-bandgap perovskites for monolithic tandem solar cells,Materials Science and Engineering R Reports,journal,2026-06-25,article,en,architecture,,experimental,0.0968,University Of Science And Technology Of China,0,closed,0
10.1021/acs.jpclett.6c01103,10.1021/acs.jpclett.6c01103,Hybrid Perovskite Solutions are Dominated by Mononuclear Pb Complexes,The Journal of Physical Chemistry Letters,journal,2026-06-25,article,en,composition,,experimental,0.0,Lomonosov Moscow State University,0,closed,0
10.21203/rs.3.rs-10103746/v1,10.21203/rs.3.rs-10103746/v1,Performance Optimization of Lead-Free Double Perovskite Solar Cells Employing CsPbI₃ and Cs₂TiBr₆ Absorbers a Numerical Study,Research Square,repository,2026-06-25,preprint,en,composition,,experimental,0.1,Bangladesh University Of Business And Technology,0,green,0
10.1007/s11082-026-08969-z,10.1007/s11082-026-08969-z,"Toward sustainable efficient photovoltaics: a first-principles, device engineering, and machine learning study of 30.38% efficient Rb2AgBiI6 solar cells",Optical and Quantum Electronics,journal,2026-06-25,article,en,composition,,theory,0.0,University Of Chittagong,0,closed,0
10.1016/j.physb.2026.418981,10.1016/j.physb.2026.418981,"First-principles investigation of K3InI6 for photovoltaic applications: Structural, electronic, optical, transport and solar cell efficiency analysis",Physica B Condensed Matter,journal,2026-06-25,article,en,composition,,theory,0.0,Shahjalal University Of Science And Technology,0,closed,0
10.1002/adma.73858,10.1002/adma.73858,Spacer Regulation of the Novel Pyrene‐Based Tetrapodal Self‐Assembled Monolayers for Efficient and Stable Inverted Perovskite Solar Cells and Modules,Advanced Materials,journal,2026-06-25,article,en,stability,,experimental,0.0455,Guangxi University,0,green,0
10.1038/s41560-026-02088-5,10.1038/s41560-026-02088-5,A cascade hole-transfer strategy towards stable hybrid perovskite solar cells,Nature Energy,journal,2026-06-25,article,en,composition,,experimental,0.0,,0,closed,0
10.1021/acssuschemeng.6c04516,10.1021/acssuschemeng.6c04516,Multifunctional In Situ Polymerizable Imidazolium Ionic Liquid for High-Performance Perovskite Solar Cells,ACS Sustainable Chemistry & Engineering,journal,2026-06-25,article,en,defects,,experimental,0.0455,,0,closed,0
10.1002/solr.70396,10.1002/solr.70396,Assessment of Additive Chemistry in FAPbI 3 Perovskite Solar Cells: Linking Molecular Design to Performance and Long‐Term Device Stability,Solar RRL,journal,2026-06-25,article,en,composition,stability,review,0.0333,National University Of Malaysia,0,closed,1
10.21203/rs.3.rs-9926562/v1,10.21203/rs.3.rs-9926562/v1,Physics-Informed Machine Learning for Structural Stability and Bandgap Engineering in Lead-Free Sn–Ge Perovskites for Photovoltaic Applications,Research Square,repository,2026-06-25,preprint,en,composition,,theory,0.1,Gla University,0,green,0
10.1002/adma.73828,10.1002/adma.73828,N‐Heterocycle‐Activated π‐Cooperative Coordination for Enhancing Structural Stability of Perovskite Solar Cells,Advanced Materials,journal,2026-06-25,article,en,interfaces,,experimental,0.16,Gannan Normal University,0,green,1
10.1016/j.tsf.2026.140992,10.1016/j.tsf.2026.140992,BaZrS3 perovskite thin films by H2S sulfurization of solution-processed precursors,Thin Solid Films,journal,2026-06-25,article,en,composition,,experimental,0.0333,Karlsruhe,0,hybrid,0
10.1021/acsami.6c06851,10.1021/acsami.6c06851,Unraveling the Impact of Interface Modification on Perovskite Microstructure and Photovoltaic Efficiency,ACS Applied Materials & Interfaces,journal,2026-06-25,article,en,interfaces,,experimental,0.08,Tokyo University Of The Arts,0,closed,0
10.48550/arxiv.2606.27592,10.48550/arxiv.2606.27592,Thermal Corrections and Analysis on the Phase Stability of CsPbCl3 and Cs2AgSbCl6 during In-Situ Thermal Treatment,arXiv (Cornell University),repository,2026-06-25,preprint,en,composition,,experimental,0.1,,0,green,1
|шулдан,,"СОЛЯРНІ ЕЛЕМЕНТИ В АРХІТЕКТУРІ ТА МІСТОБУДУВАННІ: ТЕОРЕТИЧНІ ОСНОВИ, ЕВОЛЮЦІЯ ТА НОРМАТИВНИЙ КОНТЕКСТ",Scientific periodicals of Ukraine,repository,2026-06-25,article,uk,composition,,experimental,0.0,,0,green,0
thermal corrections and analysis on the phase stability of cspbcl3 and cs2agsbcl6 during in situ thermal treatment|cronk,,Thermal Corrections and Analysis on the Phase Stability of CsPbCl3 and Cs2AgSbCl6 during In-Situ Thermal Treatment,arXiv (Cornell University),repository,2026-06-25,preprint,en,composition,,experimental,0.1,University Of Maine,0,green,0
10.32347/2519-8661.2026.35-36.154-163,10.32347/2519-8661.2026.35-36.154-163,"SOLAR ELEMENTS IN ARCHITECTURE AND URBAN PLANNING: THEORETICAL FOUNDATIONS, EVOLUTION, AND REGULATORY CONTEXT",Architectural Bulletin of KNUCA,journal,2026-06-25,article,en,composition,,experimental,0.0,,0,diamond,0
10.1016/j.mtchem.2026.103811,10.1016/j.mtchem.2026.103811,Lead-free LiSiI3 perovskite: Bridging photovoltaic efficiency and photocatalytic activity via DFT/SCAPS-1D analysis,Materials Today Chemistry,journal,2026-06-26,article,en,composition,,theory,0.1,Mohammed V University,1,closed,0
10.1016/j.micrna.2026.208823,10.1016/j.micrna.2026.208823,Engineering ZnO/Ag transparent electrodes by RF power and Ag-assisted annealing for high-performance MASnI3 solar cells,Micro and Nanostructures,journal,2026-06-26,article,en,composition,,experimental,0.0,University Of Batna 1,1,closed,0
10.21203/rs.3.rs-10010714/v1,10.21203/rs.3.rs-10010714/v1,Thermal Stability and Photovoltaic Enhancement of Double Perovskite (Cs₂InSbCl₆) Based Solar Cell (p-i-n) through Thickness and Bandgap Optimization,Research Square,repository,2026-06-26,preprint,en,architecture,stability,experimental,0.0645,University Frères Mentouri Constantine 1,0,green,0
10.1016/j.solmat.2026.114516,10.1016/j.solmat.2026.114516,High-efficiency HTL-free bifacial perovskite solar cells using graphene transparent electrodes and multi-shell plasmonic nanoparticles,Solar Energy Materials and Solar Cells,journal,2026-06-26,article,en,interfaces,,experimental,0.08,University Of Tabriz,0,closed,0
10.1016/j.cej.2026.178750,10.1016/j.cej.2026.178750,Synergistic surface engineering for highly stable and efficient wide-bandgap perovskite solar cells,Chemical Engineering Journal,journal,2026-06-26,article,en,composition,,experimental,0.0,,0,closed,0
10.1016/j.cej.2026.178857,10.1016/j.cej.2026.178857,Harnessing white-light-emitting metal-organic frameworks for efficient and UV-stable perovskite solar cells,Chemical Engineering Journal,journal,2026-06-26,article,en,composition,,experimental,0.0,Zhengzhou University Of Light Industry,0,closed,0
10.1016/j.micrna.2026.208825,10.1016/j.micrna.2026.208825,Design and optimization of stable lead-free K2TiI6 perovskite solar cells for next generation photovoltaics,Micro and Nanostructures,journal,2026-06-26,article,en,composition,,experimental,0.1,Jawaharlal Nehru University,0,closed,0
10.5281/zenodo.20922457,10.5281/zenodo.20922457,Digital Governance for Printed Perovskite Solar Cells,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-26,article,en,scale_up,,experimental,0.0303,Helmholtz-zentrum Berlin Für Materialien Und Energie,0,green,0
10.5281/zenodo.20922456,10.5281/zenodo.20922456,Digital Governance for Printed Perovskite Solar Cells,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-26,article,en,scale_up,,experimental,0.0303,Helmholtz-zentrum Berlin Für Materialien Und Energie,0,green,0
10.1016/j.matlet.2026.141173,10.1016/j.matlet.2026.141173,Enhancing perovskite solar cell efficiency with a Zn2SiO4 light-reflecting layer,Materials Letters,journal,2026-06-26,article,en,composition,,experimental,0.0,Wuhan University,0,closed,0
10.21203/rs.3.rs-9837443/v1,10.21203/rs.3.rs-9837443/v1,Thermal Stability and Photovoltaic Enhancement of Double Perovskite (Cs₂InSbCl₆) Based Solar Cell (p-i-n) through Thickness and Bandgap Optimization,Research Square,repository,2026-06-26,preprint,en,architecture,stability,experimental,0.0645,University Frères Mentouri Constantine 1,0,green,0
10.1038/s43246-026-01252-4,10.1038/s43246-026-01252-4,Resonance-induced electron delocalization for efficient lead-free perovskite solar cells,Communications Materials,journal,2026-06-26,article,en,composition,,experimental,0.15,Nanjing University Of Posts And Telecommunications,0,gold,1
10.1016/j.cej.2026.178861,10.1016/j.cej.2026.178861,Stress-homogenization tailoring via 2D-seed-mediated template growth for high-efficiency perovskite solar cells,Chemical Engineering Journal,journal,2026-06-26,article,en,composition,,experimental,0.0,Northwestern Polytechnical University,0,closed,0
10.1016/j.jallcom.2026.189434,10.1016/j.jallcom.2026.189434,High-efficiency and stable all-inorganic perovskite solar cells enabled by synergistic regulation of anions and cations,Journal of Alloys and Compounds,journal,2026-06-26,article,en,composition,,experimental,0.0,Mongolian University Of Science And Technology,0,closed,0
10.1007/s12596-026-03069-3,10.1007/s12596-026-03069-3,Numerical investigation of lead-free dual-absorber perovskite solar cells through material and structural optimization,Journal of Optics,journal,2026-06-26,article,en,composition,,experimental,0.1,,0,closed,0
10.1016/j.jechem.2026.06.048,10.1016/j.jechem.2026.06.048,Pre-assembly-co-anchoring strategy enabling high-coverage SAMs and buried interface passivation for inverted perovskite solar cells,Journal of Energy Chemistry,journal,2026-06-27,article,en,interfaces,,experimental,0.2,Beihang University,0,closed,0
10.1016/j.mtadv.2026.100872,10.1016/j.mtadv.2026.100872,"Sustainable lead-free Na2AgSbX6 (X = Cl, F) double perovskites with tunable optoelectronic and thermoelectric properties: A first-principles study",Materials Today Advances,journal,2026-06-27,article,en,,,,,University Ferhat Abbas Of Setif,0,gold,0
10.1007/s11665-026-14432-7,10.1007/s11665-026-14432-7,Performance Optimization of Perovskite Solar Cells Using a 1D Photonic Crystal for Broadband Light Harvesting,Journal of Materials Engineering and Performance,journal,2026-06-27,article,en,composition,,experimental,0.0,University Of Rajasthan,0,closed,0
10.1080/00084433.2026.2689872,10.1080/00084433.2026.2689872,Fabrication and comprehensive classification of Perovskite-based solar materials methodologies for sustainable energy applications,Canadian Metallurgical Quarterly,journal,2026-06-27,article,en,scale_up,,review,0.0758,,0,closed,0
10.1016/j.matlet.2026.141158,10.1016/j.matlet.2026.141158,Dual interfacial passivation via ionic liquid for enhanced performance of inverted CsPbI2Br perovskite solar cells,Materials Letters,journal,2026-06-27,article,en,defects,,experimental,0.1364,Chengdu University Of Information Technology,0,closed,0
10.3390/nano16130795,10.3390/nano16130795,Asymmetric Dual-Interface Passivation with Functionalized Ammonium Halides for High-Performance Inverted CsPbI2Br Perovskite Solar Cells,Nanomaterials,journal,2026-06-27,article,en,defects,,experimental,0.1818,Chengdu University Of Information Technology,0,gold,1
10.63163/jpehss.v4i2.1474,10.63163/jpehss.v4i2.1474,"Artificial Intelligence in Renewable Energy Systems: A Comprehensive Review of Applications, Challenges, and Future Directions",Physical Education Health and Social Sciences,journal,2026-06-27,article,en,composition,,review,0.0,University Of Agriculture Faisalabad,0,diamond,0
10.5281/zenodo.21007064,10.5281/zenodo.21007064,Sovereign Project Genesis: THE THERMODYNAMIC SCAVENGER PARADIGM: Bypassing the Tsiolkovsky Limit via Closed-Loop Maximum Entropy Energy Harvesting,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-28,article,en,composition,,experimental,0.0,,0,green,0
10.1016/j.cossms.2026.101282,10.1016/j.cossms.2026.101282,Energy band engineering and stability challenges in perovskite/silicon tandem solar cells,Current Opinion in Solid State and Materials Science,journal,2026-06-28,article,en,architecture,,experimental,0.0968,Sungkyunkwan University,0,closed,0
10.63015/kotnala.2026.3.1,10.63015/kotnala.2026.3.1,"Future Generation & Storage of Green Energy: A Big Challenge? Hydroelectric Cells, Perovskite Solar Cells, and Supercapacitors: A Rescue for Earth's Sustainability!",Current Natural Sciences & Engineering.,journal,2026-06-28,article,en,composition,,experimental,0.0,Canadian Journal Of Communication (canada),0,closed,0
10.63015/1her-2502.3.1,10.63015/1her-2502.3.1,Optimization of Lead-Free CsSnCl3 Perovskite Solar Cells by Electron and Hole Transport Layer Property Modulation Utilizing SCAPS-1D,Current Natural Sciences & Engineering.,journal,2026-06-28,article,en,composition,,theory,0.1,International,0,closed,0
10.5281/zenodo.21007065,10.5281/zenodo.21007065,Sovereign Project Genesis: THE THERMODYNAMIC SCAVENGER PARADIGM: Bypassing the Tsiolkovsky Limit via Closed-Loop Maximum Entropy Energy Harvesting,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-28,article,en,composition,,experimental,0.0,,0,green,0
10.1002/solr.70363,10.1002/solr.70363,Solvent‐Additive Synergy Optimizes the Performance of Methylamine‐Based Printable Mesoscopic Perovskite Solar Cells,Solar RRL,journal,2026-06-28,article,en,composition,defects,experimental,0.0333,Guilin University Of Electronic Technology,0,closed,1
10.1002/solr.70410,10.1002/solr.70410,Chloride‐Substituted Perovskite Enables Thick Middle Cell for Perovskite/Perovskite/Silicon Triple‐Junction Solar Cells,Solar RRL,journal,2026-06-28,article,en,composition,,experimental,0.0833,University Of Freiburg,0,hybrid,1
10.1002/solr.70406,10.1002/solr.70406,Improved Solar Cell Performance of 1.68 eV Perovskite Absorber Through Scaffold and Solvent Engineering for Scalable Two‐Step Hybrid Deposition,Solar RRL,journal,2026-06-28,article,en,scale_up,,experimental,0.1061,Directorate-general For Energy,0,green,1
10.5488/cmp.29.23701,10.5488/cmp.29.23701,"Halide substitution effects on the photovoltaic properties of Ca3PX3 (X = F, Cl, Br, I) perovskites: advancing solar cell efficiency",Condensed Matter Physics,journal,2026-06-29,article,en,composition,,theory,0.0,Shri Venkateshwara University,2,diamond,0
10.1021/acsenergylett.6c00703,10.1021/acsenergylett.6c00703,In Situ Polymerizable Lead-Chelating Crown Ether for Lead Leakage Inhibition in Perovskite Solar Cells,ACS Energy Letters,journal,2026-06-29,article,en,interfaces,,experimental,0.04,Southern University Of Science And Technology,2,closed,1
10.1002/adma.73833,10.1002/adma.73833,Molecular Chelating‐Clamp Strategy Using Dithiol Antidotes Enables Efficient and Stable Inorganic Perovskite Solar Cells,Advanced Materials,journal,2026-06-29,article,en,defects,,experimental,0.2955,,1,green,1
10.1021/acs.jpclett.6c01903,10.1021/acs.jpclett.6c01903,Solvent Engineering of Quasi-2D Dion–Jacobson Perovskites Reveals Narrow Composition Tolerance for Indoor Photovoltaics,The Journal of Physical Chemistry Letters,journal,2026-06-29,article,en,composition,,experimental,0.0167,Dankook University,1,closed,1
10.1002/adfm.76728,10.1002/adfm.76728,An n‐Type Polythiophene Derivative as Electron Transport Layer for Stable and Efficient Dion–Jacobson Perovskite Solar Cells,Advanced Functional Materials,journal,2026-06-29,article,en,interfaces,defects,experimental,0.12,Tianjin University,0,closed,0
10.1016/j.rinma.2026.101000,10.1016/j.rinma.2026.101000,High-efficiency stable Ba3PBr3-based lead-free perovskite solar cells: Insights from DFT and SCAPS-1D modeling,Results in Materials,journal,2026-06-29,article,en,composition,,theory,0.1167,Chittagong University Of Engineering & Technology,0,gold,0
